SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log10_high_deduplicated,n_reps,y_std,y_min,y_max
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5cccc(F)c5)cn4)cc3)n2)CC1,CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5cccc(F)c5)cn4)cc3)n2)CC1,E-0011948,openadmet_expansion_train,1.7986506454452689,1,,1.7986506454452689,1.7986506454452689
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5ccccc5)cn4)cc3)n2)CC1,CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5ccccc5)cn4)cc3)n2)CC1,E-0011947,openadmet_expansion_train,1.7109631189952756,1,,1.7109631189952756,1.7109631189952756
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5cccnc5)cn4)cc3)n2)CC1,CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5cccnc5)cn4)cc3)n2)CC1,E-0012156,openadmet_expansion_train,2.395675785269936,1,,2.395675785269936,2.395675785269936
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc5cccc(Cl)c5n4)cc3)n2)CC1,CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc5cccc(Cl)c5n4)cc3)n2)CC1,E-0012761,openadmet_expansion_train,1.82020145948564,1,,1.82020145948564,1.82020145948564
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncccn4)cc3)n2)CC1,CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncccn4)cc3)n2)CC1,E-0011931,openadmet_expansion_train,1.1139433523068367,1,,1.1139433523068367,1.1139433523068367
CC(C)N1CC[C@@H](Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,CC(C)N1CC[C@@H](Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,E-0016823,openadmet_expansion_train,1.640481436970422,1,,1.640481436970422,1.640481436970422
CC(C)N1CC[C@H](Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,CC(C)N1CC[C@H](Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,E-0016824,openadmet_expansion_train,0.7923916894982539,1,,0.7923916894982539,0.7923916894982539
CC(C)NCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,CC(C)NCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014106,openadmet_expansion_train,1.0606978403536116,1,,1.0606978403536116,1.0606978403536116
CC(C)NCCOc1ccc(-c2cc3cnccc3cn2)cc1,CC(C)NCCOc1ccc(-c2cc3cnccc3cn2)cc1,E-0014816,openadmet_expansion_train,0.5563025007672873,1,,0.5563025007672873,0.5563025007672873
CC(C)NCCOc1ccc(-c2ccc3ccncc3c2)cc1,CC(C)NCCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014379,openadmet_expansion_train,0.5314789170422551,1,,0.5314789170422551,0.5314789170422551
CC(C)NCCOc1ccc(-c2ccc3ccncc3n2)cc1,CC(C)NCCOc1ccc(-c2ccc3ccncc3n2)cc1,E-0014856,openadmet_expansion_train,0.0,1,,0.0,0.0
CC(C)NCCOc1ccc(-c2ccc3ncncc3c2)cc1,CC(C)NCCOc1ccc(-c2ccc3ncncc3c2)cc1,E-0014854,openadmet_expansion_train,0.0791812460476248,1,,0.0791812460476248,0.0791812460476248
CC(C)NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,CC(C)NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014110,openadmet_expansion_train,1.110589710299249,1,,1.110589710299249,1.110589710299249
CC(C)NCCn1ccc2c3ccc(F)cc3n(C)c2c1=O,CC(C)NCCn1ccc2c3ccc(F)cc3n(C)c2c1=O,E-0014159,openadmet_expansion_train,1.3364597338485296,1,,1.3364597338485296,1.3364597338485296
CC(C)N[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,CC(C)N[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011308,openadmet_expansion_train,1.276461804173244,1,,1.276461804173244,1.276461804173244
CC(C)Nc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,CC(C)Nc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015914,openadmet_expansion_train,1.639486489268586,1,,1.639486489268586,1.639486489268586
CC(C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,CC(C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,E-0013911,openadmet_expansion_train,1.421603926869831,1,,1.421603926869831,1.421603926869831
CC(C)Oc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,CC(C)Oc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015293,openadmet_expansion_train,1.831229693867064,1,,1.831229693867064,1.831229693867064
CC(C)Oc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,CC(C)Oc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015447,openadmet_expansion_train,1.423245873936808,1,,1.423245873936808,1.423245873936808
CC(C)Oc1cncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,CC(C)Oc1cncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,E-0013982,openadmet_expansion_train,1.2695129442179165,1,,1.2695129442179165,1.2695129442179165
CC(C)[N+](C)(C)CCn1ccc2c([nH]c3cc(F)ccc32)c1=O,CC(C)[N+](C)(C)CCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014324,openadmet_expansion_train,0.4913616938342727,1,,0.4913616938342727,0.4913616938342727
CC(C)c1c[nH]nc1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,CC(C)c1c[nH]nc1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012771,openadmet_expansion_train,1.534026106056135,1,,1.534026106056135,1.534026106056135
CC(C)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,CC(C)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015153,openadmet_expansion_train,1.7323937598229686,1,,1.7323937598229686,1.7323937598229686
CC(C)c1cc(N)n2nc(-c3ccccc3)cc2n1,CC(C)c1cc(N)n2nc(-c3ccccc3)cc2n1,E-0011833,openadmet_expansion_train,2.4726101975960444,1,,2.4726101975960444,2.4726101975960444
CC(C)c1ccc(CNc2cc(-c3ccccc3)[n-]c(=O)n2)cc1,CC(C)c1ccc(CNc2cc(-c3ccccc3)[nH]c(=O)n2)cc1,E-0012171,openadmet_expansion_train,1.54282542695918,1,,1.54282542695918,1.54282542695918
CC(C)c1ccc(CNc2nc(-c3ccccc3)cc(=O)[n-]2)cc1,CC(C)c1ccc(CNc2nc(-c3ccccc3)cc(=O)[nH]2)cc1,E-0012170,openadmet_expansion_train,1.1846914308175989,1,,1.1846914308175989,1.1846914308175989
CC(C)c1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,CC(C)c1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,E-0017491,openadmet_expansion_train,0.8325089127062363,1,,0.8325089127062363,0.8325089127062363
CC(C)c1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,CC(C)c1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,E-0017046,openadmet_expansion_train,1.5587085705331658,1,,1.5587085705331658,1.5587085705331658
CC(C)n1c2cc(OCCN3CCCCC3)ccc2c2ccn(C)c(=O)c21,CC(C)n1c2cc(OCCN3CCCCC3)ccc2c2ccn(C)c(=O)c21,E-0016451,openadmet_expansion_train,1.2329961103921538,1,,1.2329961103921538,1.2329961103921538
CC(C)n1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,CC(C)n1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0016182,openadmet_expansion_train,0.7634279935629372,1,,0.7634279935629372,0.7634279935629372
CC(C)n1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,CC(C)n1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,E-0011954,openadmet_expansion_train,2.0542299098633974,1,,2.0542299098633974,2.0542299098633974
CC(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C(N)=O,C[C@@H](CCOc1ccc(-c2ccc3ccncc3c2)cc1)C(N)=O,E-0015962,openadmet_expansion_train,1.1783570302916972,2,0.16107756861510014,1.0644579892269184,1.292256071356476
CC(CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,CC(CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,E-0013873,openadmet_expansion_train,0.0,1,,0.0,0.0
CC1(C#Cc2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)COC1,CC1(C#Cc2cn[nH]c2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)COC1,E-0013969,openadmet_expansion_train,2.0751818546186915,1,,2.0751818546186915,2.0751818546186915
CC1(C)C(=O)Nc2c(Nc3cccc(-c4cccnc4)n3)cccc21,CC1(C)C(=O)Nc2c(Nc3cccc(-c4cccnc4)n3)cccc21,E-0015046,openadmet_expansion_train,1.783903579272735,1,,1.783903579272735,1.783903579272735
CC1(C)CC(Nc2ccc3c(n2)COc2cc(-n4cccn4)ccc2-3)CC(C)(C)N1,CC1(C)CC(Nc2ccc3c(n2)COc2cc(-n4cccn4)ccc2-3)CC(C)(C)N1,E-0016246,openadmet_expansion_train,0.6720978579357175,1,,0.6720978579357175,0.6720978579357175
CC1(C)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCO1,CC1(C)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCO1,E-0014913,openadmet_expansion_train,1.921686475483602,1,,1.921686475483602,1.921686475483602
CC1(C)COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,CC1(C)COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014914,openadmet_expansion_train,1.967547976218862,1,,1.967547976218862,1.967547976218862
CC1(O)CC(NCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,CC1(O)CC(NCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,E-0014095,openadmet_expansion_train,0.6812412373755872,1,,0.6812412373755872,0.6812412373755872
CC1(O)CN(CCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,CC1(O)CN(CCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,E-0014197,openadmet_expansion_train,0.0,1,,0.0,0.0
CC1(Oc2cncc(Cl)c2)CCN(C(=O)c2[nH]nc3cccnc23)CC1,CC1(Oc2cncc(Cl)c2)CCN(C(=O)c2n[nH]c3cccnc23)CC1,E-0013987,openadmet_expansion_train,1.3053513694466237,1,,1.3053513694466237,1.3053513694466237
CC1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,CC1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016181,openadmet_expansion_train,0.9030899869919436,1,,0.9030899869919436,0.9030899869919436
CC1CCN(CCc2cccc3c2[nH]c2c(=O)n(C)ccc23)CC1,CC1CCN(CCc2cccc3c2[nH]c2c(=O)n(C)ccc23)CC1,E-0016108,openadmet_expansion_train,1.287801729930226,1,,1.287801729930226,1.287801729930226
CCC(=O)N1CCN(C(=O)c2[nH]ncc2-c2ccc3ncsc3c2)CC1,CCC(=O)N1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,E-0014831,openadmet_expansion_train,0.6720978579357175,1,,0.6720978579357175,0.6720978579357175
CCC(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,CCC(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014326,openadmet_expansion_train,1.071158241283822,3,0.1144239695340295,0.9867717342662448,1.2013971243204515
CCC(c1[nH]nc2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,CCC(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014295,openadmet_expansion_train,2.755112266395072,1,,2.755112266395072,2.755112266395072
CCC1(O)CN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)C1,CCC1(O)CN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)C1,E-0017490,openadmet_expansion_train,0.6434526764861874,1,,0.6434526764861874,0.6434526764861874
CCC1(OC)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,CCC1(OC)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0013784,openadmet_expansion_train,1.9304395947667,1,,1.9304395947667,1.9304395947667
CCCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,CCCN[C@@H](C)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,E-0011232,openadmet_expansion_train,1.2148438480476975,1,,1.2148438480476975,1.2148438480476975
CCCN[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,CCCN[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011310,openadmet_expansion_train,1.0863598306747482,1,,1.0863598306747482,1.0863598306747482
CCCOc1nc2c(NCc3ccncn3)nc(Cl)nc2[n-]1,CCCOc1nc2c(NCc3ccncn3)nc(Cl)nc2[nH]1,E-0017415,openadmet_expansion_train,1.73559889969818,1,,1.73559889969818,1.73559889969818
CCCc1cc(N)n2nc(-c3ccccc3)cc2n1,CCCc1cc(N)n2nc(-c3ccccc3)cc2n1,E-0011866,openadmet_expansion_train,2.3911116137028023,1,,2.3911116137028023,2.3911116137028023
CCCc1ccc2c(N)c(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)sc2n1,CCCc1ccc2c(N)c(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)sc2n1,E-0012473,openadmet_expansion_train,1.7730546933642626,1,,1.7730546933642626,1.7730546933642626
CCCn1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,CCCn1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,E-0011953,openadmet_expansion_train,2.0888445627270045,1,,2.0888445627270045,2.0888445627270045
CCN(C)C1(C#Cc2c(F)ccc3c2[nH]c2c(=O)n(C)ccc23)CC1,CCN(C)C1(C#Cc2c(F)ccc3c2[nH]c2c(=O)n(C)ccc23)CC1,E-0016524,openadmet_expansion_train,1.2988530764097066,1,,1.2988530764097066,1.2988530764097066
CCN(C)C1(C#Cc2c(F)ccc3c4ccn(C)c(=O)c4n(C)c23)CC1,CCN(C)C1(C#Cc2c(F)ccc3c4ccn(C)c(=O)c4n(C)c23)CC1,E-0016525,openadmet_expansion_train,1.2966651902615312,1,,1.2966651902615312,1.2966651902615312
CCN(C)CCNC(=O)COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,CCN(C)CCNC(=O)COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0016611,openadmet_expansion_train,1.551449997972875,1,,1.551449997972875,1.551449997972875
CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015556,openadmet_expansion_train,1.2430380486862944,1,,1.2430380486862944,1.2430380486862944
CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1C(F)(F)F,CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1C(F)(F)F,E-0016260,openadmet_expansion_train,1.8727388274726688,1,,1.8727388274726688,1.8727388274726688
CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2NC)cc1,CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2NC)cc1,E-0017723,openadmet_expansion_train,1.6232492903979006,1,,1.6232492903979006,1.6232492903979006
CCN(C)CCOc1ccc(-c2cnc3c(C#N)cnn3c2)cc1,CCN(C)CCOc1ccc(-c2cnc3c(C#N)cnn3c2)cc1,E-0016483,openadmet_expansion_train,0.7558748556724915,1,,0.7558748556724915,0.7558748556724915
CCN(C)CCOc1ccc2c(c1)[nH]c1c(=O)n(C)cc(C)c12,CCN(C)CCOc1ccc2c(c1)[nH]c1c(=O)n(C)cc(C)c12,E-0017107,openadmet_expansion_train,0.8129133566428556,1,,0.8129133566428556,0.8129133566428556
CCN(C)CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,CCN(C)CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016784,openadmet_expansion_train,0.8325089127062363,1,,0.8325089127062363,0.8325089127062363
CCN(CC)CCCOc1ccc2c(c1)c1nc3cnccc3nc1n2C,CCN(CC)CCCOc1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011290,openadmet_expansion_train,1.0718820073061257,1,,1.0718820073061257,1.0718820073061257
CCN(CC)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,CCN(CC)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015550,openadmet_expansion_train,1.385606273598312,1,,1.385606273598312,1.385606273598312
CCN(CC)CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,CCN(CC)CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0016107,openadmet_expansion_train,0.5910646070264992,1,,0.5910646070264992,0.5910646070264992
CCN(CC)CCOc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,CCN(CC)CCOc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,E-0010578,openadmet_expansion_train,1.136720567156407,1,,1.136720567156407,1.136720567156407
CCN(CC)CCOc1ccc2c(c1)c1nc3cnccc3nc1n2C,CCN(CC)CCOc1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011283,openadmet_expansion_train,1.0453229787866574,1,,1.0453229787866574,1.0453229787866574
CCN1CCC(N(C)c2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,CCN1CCC(N(C)c2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,E-0017333,openadmet_expansion_train,0.6334684555795865,1,,0.6334684555795865,0.6334684555795865
CCN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,CCN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,E-0017322,openadmet_expansion_train,0.4771212547196624,1,,0.4771212547196624,0.4771212547196624
CCN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,CCN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,E-0017319,openadmet_expansion_train,0.6532125137753437,1,,0.6532125137753437,0.6532125137753437
CCN1CCC[C@@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,CCN1CCC[C@@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015645,openadmet_expansion_train,1.403120521175818,1,,1.403120521175818,1.403120521175818
CCN1CCC[C@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,CCN1CCC[C@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015644,openadmet_expansion_train,1.3729120029701063,1,,1.3729120029701063,1.3729120029701063
CCN1CCN(C(=O)c2[nH]ncc2-c2ccc3ncsc3c2)CC1,CCN1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,E-0014241,openadmet_expansion_train,0.0,1,,0.0,0.0
CCN1CCN(C(=O)c2cc(-c3ccc(OC)cc3OC)[nH]n2)CC1,CCN1CCN(C(=O)c2cc(-c3ccc(OC)cc3OC)n[nH]2)CC1,E-0014245,openadmet_expansion_train,0.7323937598229685,1,,0.7323937598229685,0.7323937598229685
CCN1CC[C@@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,CCN1CC[C@@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,E-0015613,openadmet_expansion_train,1.5378190950732742,1,,1.5378190950732742,1.5378190950732742
CCN1CC[C@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,CCN1CC[C@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,E-0015612,openadmet_expansion_train,1.5403294747908738,1,,1.5403294747908738,1.5403294747908738
CCNC1(C#Cc2c(F)ccc3c2[nH]c2c(=O)n(C)ccc23)CC1,CCNC1(C#Cc2c(F)ccc3c2[nH]c2c(=O)n(C)ccc23)CC1,E-0016388,openadmet_expansion_train,1.2741578492636798,1,,1.2741578492636798,1.2741578492636798
CCNCCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,CCNCCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0016142,openadmet_expansion_train,0.6901960800285137,1,,0.6901960800285137,0.6901960800285137
CCNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,CCNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015913,openadmet_expansion_train,1.4871383754771863,1,,1.4871383754771863,1.4871383754771863
CCOC(=O)c1c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc2c1C,CCOC(=O)c1c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc2c1C,E-0015823,openadmet_expansion_train,1.6364878963533651,1,,1.6364878963533651,1.6364878963533651
CCOC1CCN(C(=O)c2[nH]ncc2-c2ccc3ncsc3c2)CC1,CCOC1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,E-0014447,openadmet_expansion_train,1.7075701760979365,1,,1.7075701760979365,1.7075701760979365
CCOC1CCN(C(=O)c2cc(-c3ccc(OC)cc3OC)[nH]n2)CC1,CCOC1CCN(C(=O)c2cc(-c3ccc(OC)cc3OC)[nH]n2)CC1,E-0014399,openadmet_expansion_train,0.8129133566428556,1,,0.8129133566428556,0.8129133566428556
CCOCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,CCOCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0013894,openadmet_expansion_train,1.235528446907549,1,,1.235528446907549,1.235528446907549
CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cc1F,CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cc1F,E-0014100,openadmet_expansion_train,1.1643528557844371,1,,1.1643528557844371,1.1643528557844371
CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cn1,CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cn1,E-0014108,openadmet_expansion_train,0.8260748027008264,1,,0.8260748027008264,0.8260748027008264
CCOc1cc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c2cn1,CCOc1cc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c2cn1,E-0014582,openadmet_expansion_train,0.8692317197309762,1,,0.8692317197309762,0.8692317197309762
CCOc1cc2[nH]c3nn(CCCN4CCCCC4)c(=O)cc3c2cn1,CCOc1cc2[nH]c3nn(CCCN4CCCCC4)c(=O)cc3c2cn1,E-0015575,openadmet_expansion_train,1.2380461031287957,1,,1.2380461031287957,1.2380461031287957
CCOc1cc2c(cn1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,CCOc1cc2c(cn1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0014620,openadmet_expansion_train,1.110589710299249,1,,1.110589710299249,1.110589710299249
CCOc1ccc2[nH]c3c(=O)n(CCCN(C)C4CCCCC4)ccc3c2c1,CCOc1ccc2[nH]c3c(=O)n(CCCN(C)C4CCCCC4)ccc3c2c1,E-0013973,openadmet_expansion_train,1.414973347970818,1,,1.414973347970818,1.414973347970818
CCOc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)cnc3c2c1,CCOc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)cnc3c2c1,E-0013598,openadmet_expansion_train,0.9542425094393248,1,,0.9542425094393248,0.9542425094393248
CCOc1ccc2[nH]c3c(=O)n(CCN(C)C4CCCCC4)cnc3c2c1,CCOc1ccc2[nH]c3c(=O)n(CCN(C)C4CCCCC4)cnc3c2c1,E-0013830,openadmet_expansion_train,2.295127085252191,1,,2.295127085252191,2.295127085252191
CCOc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)cnc3c2c1,CCOc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)cnc3c2c1,E-0013811,openadmet_expansion_train,0.3424226808222063,1,,0.3424226808222063,0.3424226808222063
CCOc1ccc2[nH]c3c(=O)n(C[C@@H]4CCN(C)C4)cnc3c2c1,CCOc1ccc2[nH]c3c(=O)n(C[C@@H]4CCN(C)C4)cnc3c2c1,E-0013833,openadmet_expansion_train,0.0,1,,0.0,0.0
CCOc1ccc2[nH]c3c(=O)n(C[C@H]4CCN(C)C4)cnc3c2c1,CCOc1ccc2[nH]c3c(=O)n(C[C@H]4CCN(C)C4)cnc3c2c1,E-0013993,openadmet_expansion_train,0.041392685158225,1,,0.041392685158225,0.041392685158225
CCOc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,CCOc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015071,openadmet_expansion_train,2.6338722626583326,1,,2.6338722626583326,2.6338722626583326
CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN(C)C3CCCCC3)ccc12,CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN(C)C3CCCCC3)ccc12,E-0013975,openadmet_expansion_train,1.3304137733491908,1,,1.3304137733491908,1.3304137733491908
CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0013595,openadmet_expansion_train,1.2430380486862944,1,,1.2430380486862944,1.2430380486862944
CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,E-0013989,openadmet_expansion_train,1.4116197059632305,1,,1.4116197059632305,1.4116197059632305
CCOc1ccc2c(c1)c1ccn(CCCN(C)C3CCCCC3)c(=O)c1n2C,CCOc1ccc2c(c1)c1ccn(CCCN(C)C3CCCCC3)c(=O)c1n2C,E-0013974,openadmet_expansion_train,1.3283796034387378,1,,1.3283796034387378,1.3283796034387378
CCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,CCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0013785,openadmet_expansion_train,1.0569048513364727,1,,1.0569048513364727,1.0569048513364727
CCOc1ccc2c(c1)c1ccn(CCN)c(=O)c1n2C,CCOc1ccc2c(c1)c1ccn(CCN)c(=O)c1n2C,E-0013937,openadmet_expansion_train,1.3159703454569178,1,,1.3159703454569178,1.3159703454569178
CCOc1ccc2c(c1)c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,CCOc1ccc2c(c1)c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,E-0013743,openadmet_expansion_train,1.2810333672477277,1,,1.2810333672477277,1.2810333672477277
