activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
2148387,CHEMBL257557,COc1cc2nc(N3CCCN(C(=O)N4CCOCC4)CC3)cc(N)c2c(-c2ccc(F)cc2)c1OC,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936620,CHEMBL1142226,2007,CL,=,154.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 1 uM,unbound intrinsic clearance in human liver microsomes at 1 um | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unbound
15468913,CHEMBL3527359,COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1.O=C(O)CCC(=O)O,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3537945,CHEMBL3526122,2012,CL,=,0.178,mL.min-1.g-1,,,A,Unbound intrinsic clearance in human liver microsomes assessed per mg of protein after 10 mins in presence of UDPGA and 2% fatty acid free BSA,unbound intrinsic clearance in human liver microsomes assessed per mg of protein after 10 mins in presence of udpga and 2% fatty acid free bsa | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470159,CHEMBL1017,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,smiles_found,CHEMBL3542435,UDP-glucuronosyltransferase 1A3,CHEMBL3539810,CHEMBL3526056,2012,CL,=,3.08,mL.min-1.g-1,,,A,Drug metabolism in human liver microsomes assessed as UGT1A3-mediated unbound intrinsic glucuronidation clearance at 1 uM after 30 to 60 mins by LC-MS/MS analysis,drug metabolism in human liver microsomes assessed as ugt1a3-mediated unbound intrinsic glucuronidation clearance at 1 um after 30 to 60 mins by lc-ms/ms analysis | | udp-glucuronosyltransferase 1a3 | ml.min-1.g-1,chembl_hlm_unbound
15470213,CHEMBL526,CC(C)c1cccc(C(C)C)c1O,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533316,CHEMBL3526056,2012,CL,=,201.0,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 5 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase and 2% bovine serum albumin,unbound intrinsic glucuronidation clearance in human liver microsomes at 5 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase and 2% bovine serum albumin | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470214,CHEMBL80,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533315,CHEMBL3526056,2012,CL,=,55.6,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase and 2% bovine serum albumin,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase and 2% bovine serum albumin | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470215,CHEMBL1138,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533315,CHEMBL3526056,2012,CL,=,5180.0,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase and 2% bovine serum albumin,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase and 2% bovine serum albumin | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470216,CHEMBL1017,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533314,CHEMBL3526056,2012,CL,=,395.0,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase and 1% bovine serum albumin,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase and 1% bovine serum albumin | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470217,CHEMBL866,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533314,CHEMBL3526056,2012,CL,=,233.0,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase and 1% bovine serum albumin,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase and 1% bovine serum albumin | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470218,CHEMBL457,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533314,CHEMBL3526056,2012,CL,=,1840.0,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase and 1% bovine serum albumin,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase and 1% bovine serum albumin | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470219,CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533314,CHEMBL3526056,2012,CL,=,1190.0,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase and 1% bovine serum albumin,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase and 1% bovine serum albumin | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470221,CHEMBL526,CC(C)c1cccc(C(C)C)c1O,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533312,CHEMBL3526056,2012,CL,=,67.8,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 5 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase,unbound intrinsic glucuronidation clearance in human liver microsomes at 5 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470222,CHEMBL1017,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533311,CHEMBL3526056,2012,CL,=,76.9,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470223,CHEMBL80,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533311,CHEMBL3526056,2012,CL,=,10.0,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470224,CHEMBL866,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533311,CHEMBL3526056,2012,CL,=,78.2,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470225,CHEMBL457,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533311,CHEMBL3526056,2012,CL,=,259.0,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470226,CHEMBL1138,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533311,CHEMBL3526056,2012,CL,=,2930.0,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15470227,CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3533311,CHEMBL3526056,2012,CL,=,761.0,mL.min-1.g-1,,,A,Unbound intrinsic glucuronidation clearance in human liver microsomes at 1 uM after 30 to 60 mins by LC-MS/MS analysis in presence of UDP-glucuronosyltransferase,unbound intrinsic glucuronidation clearance in human liver microsomes at 1 um after 30 to 60 mins by lc-ms/ms analysis in presence of udp-glucuronosyltransferase | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15457598,CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3532269,CHEMBL3525922,2013,CL,=,145.0,mL.min-1.g-1,,,A,Unbound intrinsic clearance in human liver microsomes at 50 to 1000 nM after 30 to 60 mins by HPLC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes at 50 to 1000 nm after 30 to 60 mins by hplc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15457599,CHEMBL685,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3532269,CHEMBL3525922,2013,CL,=,9.0,mL.min-1.g-1,,,A,Unbound intrinsic clearance in human liver microsomes at 50 to 1000 nM after 30 to 60 mins by HPLC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes at 50 to 1000 nm after 30 to 60 mins by hplc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15457600,CHEMBL708,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3532269,CHEMBL3525922,2013,CL,=,118.0,mL.min-1.g-1,,,A,Unbound intrinsic clearance in human liver microsomes at 50 to 1000 nM after 30 to 60 mins by HPLC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes at 50 to 1000 nm after 30 to 60 mins by hplc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15445524,CHEMBL1272,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3536771,CHEMBL3525906,2012,CL,=,5.6,mL.min-1.g-1,,,A,Unbound intrinsic clearance in human liver microsomes assessed as glucuronide formation measured per mg of protein at 0.5 to 150 uM by LC-MS/MS method,unbound intrinsic clearance in human liver microsomes assessed as glucuronide formation measured per mg of protein at 0.5 to 150 um by lc-ms/ms method | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15462589,CHEMBL1272,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3536479,CHEMBL3525906,2012,CL,=,4.1,mL.min-1.g-1,,,A,Unbound intrinsic clearance in human liver microsomes assessed as 2-despiperidyl-2-amino repaglinide formation measured per mg of protein at 0.5 to 150 uM by LC-MS/MS method,unbound intrinsic clearance in human liver microsomes assessed as 2-despiperidyl-2-amino repaglinide formation measured per mg of protein at 0.5 to 150 um by lc-ms/ms method | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15462607,CHEMBL1272,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3536851,CHEMBL3525906,2012,CL,=,1.4,mL.min-1.g-1,,,A,Unbound intrinsic clearance in human liver microsomes assessed as 2-despiperidyl-2-(5-carboxypentylamine) repaglinide formation measured per mg of protein at 0.5 to 150 uM by LC-MS/MS method,unbound intrinsic clearance in human liver microsomes assessed as 2-despiperidyl-2-(5-carboxypentylamine) repaglinide formation measured per mg of protein at 0.5 to 150 um by lc-ms/ms method | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
15462625,CHEMBL1272,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3531323,CHEMBL3525906,2012,CL,=,18.0,mL.min-1.g-1,,,A,Unbound intrinsic clearance in human liver microsomes assessed as 3'-hydroxy repaglinide formation measured per mg of protein at 0.5 to 150 uM by LC-MS/MS method,unbound intrinsic clearance in human liver microsomes assessed as 3'-hydroxy repaglinide formation measured per mg of protein at 0.5 to 150 um by lc-ms/ms method | | liver microsome | ml.min-1.g-1,chembl_hlm_unbound
16440893,CHEMBL3754515,Nc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3755436,CHEMBL3751803,2015,CL,=,89.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16440894,CHEMBL3754123,Nc1ncc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3755436,CHEMBL3751803,2015,CL,=,13.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16562298,CHEMBL3799908,COc1cc(C)c(CNCC(NC(=O)c2cc(C)on2)c2ccccc2)cc1C,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3803910,CHEMBL3797080,2016,CL,=,1833.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16562299,CHEMBL3798062,COc1cc(C)c(CNCC(NC(=O)c2cc(C3CC3)on2)c2ccccc2)cc1C,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3803910,CHEMBL3797080,2016,CL,=,5000.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16562300,CHEMBL3797779,COc1cc(C)c(CNCC(NC(=O)c2cc(C)on2)c2ccc(F)cc2)cc1C,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3803910,CHEMBL3797080,2016,CL,=,1666.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16562301,CHEMBL3798874,Cc1cc(C(=O)NC(CNCc2cc(C)c(OCC(F)(F)F)cc2C)c2ccccc2)no1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3803910,CHEMBL3797080,2016,CL,=,3500.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16562302,CHEMBL3798259,COc1cc(C)c(CNCC(NC(=O)c2cc(C)on2)c2ccccc2)cc1C(F)(F)F,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3803910,CHEMBL3797080,2016,CL,=,2833.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16562303,CHEMBL3799400,COc1cc(C)c(C(=O)NCC(NC(=O)c2cc(C)on2)c2ccccc2)cc1C,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3803910,CHEMBL3797080,2016,CL,=,300.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16562304,CHEMBL3799232,COc1cc(C)c(CNC(=O)C(NC(=O)c2cc(C)on2)c2ccccc2)cc1C,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3803910,CHEMBL3797080,2016,CL,=,350.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654774,CHEMBL3828278,O[C@H](c1ccccn1)C1(c2ccc(Cl)c(Cl)c2)CCC1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,683.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654775,CHEMBL3828083,O[C@H](c1ccccn1)C1(c2cccc(OC(F)(F)F)c2)CCC1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,2216.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654776,CHEMBL3827389,O[C@H](c1ccccn1)C1(c2ccc(OC(F)(F)F)cc2)CCC1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,333.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654777,CHEMBL3828484,OC(c1ccccn1)C1(c2ccccc2OC(F)(F)F)CCC1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,1233.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654778,CHEMBL3827600,OC(c1ncccc1F)C1(c2ccc(Cl)c(Cl)c2)CCC1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,833.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654779,CHEMBL3827217,OC(c1cc(F)ccn1)C1(c2ccc(Cl)c(Cl)c2)CCC1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,533.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654780,CHEMBL3828433,OC(c1ccc(F)cn1)C1(c2ccc(Cl)c(Cl)c2)CCC1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,766.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654781,CHEMBL3827447,O[C@H](c1ncccn1)C1(c2ccc(Cl)c(Cl)c2)CCC1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,266.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654782,CHEMBL3827515,OC(c1ncccn1)C1(c2ccc(OC(F)(F)F)cc2)CCC1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,100.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654783,CHEMBL3827082,CC(O)(c1ccccn1)C1(c2ccc(Cl)c(Cl)c2)CCC1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,1666.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654784,CHEMBL3828640,O[C@@]1(c2ccccn2)CC[C@@H](c2ccc(C(F)(F)F)cc2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,150.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654785,CHEMBL3828290,O[C@]1(c2ccccn2)CC[C@@H](c2ccc(C(F)(F)F)cc2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,383.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654786,CHEMBL3827263,O[C@]1(c2ccccn2)CC[C@H](c2ccc(C(F)(F)F)cc2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,333.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654787,CHEMBL3827897,O[C@@]1(c2ccccn2)CC[C@H](c2ccc(C(F)(F)F)cc2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,400.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
16654788,CHEMBL3828376,C[C@]1(c2ccc(OC(F)(F)F)cc2)C[C@](O)(c2ccccn2)CO1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3829798,CHEMBL3826935,2016,CL,=,116.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes after 5 hrs by LC-MS/MS analysis,unbound intrinsic clearance in human liver microsomes after 5 hrs by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unbound
