activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
489476,CHEMBL341089,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccccc3)c2)C[C@H]1C(=O)NCC(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL618995,CHEMBL1146635,2003,CL,=,332.0,mL.min-1.kg-1,,,A,Plasma clearance in human liver microsomes,plasma clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
2107099,CHEMBL270654,Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(S(C)(=O)=O)cc3)nc(-c3ccccn3)n2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL930534,CHEMBL1142297,2008,CL,=,7.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes,metabolic stability in human liver microsomes | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2107100,CHEMBL429420,Cc1cc(C)cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)c1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL930534,CHEMBL1142297,2008,CL,=,113.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes,metabolic stability in human liver microsomes | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2107101,CHEMBL270655,CCOc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc1OC,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL930534,CHEMBL1142297,2008,CL,=,47.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes,metabolic stability in human liver microsomes | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2156239,CHEMBL411054,O=S(=O)(c1ccc2c(c1)OC(c1ccccc1)(c1ccccc1)O2)N1CCCCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,137.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156299,CHEMBL259425,O=C(c1ccc2c(c1)OC(c1ccccc1)(c1ccccc1)O2)N1CCCCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,53.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156304,CHEMBL260810,O=C(c1ccc2c(c1)OC(c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2)N1CCOCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,19.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156307,CHEMBL410248,O=C(c1cc2c(cc1F)OC(c1ccccc1)(c1ccccc1)O2)N1CCOCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,33.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156310,CHEMBL409471,O=S(=O)(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCC(F)(F)CC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,271.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156311,CHEMBL410247,O=S(=O)(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCOCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,102.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156312,CHEMBL262857,O=S(=O)(c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2)N1CCOCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,20.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156313,CHEMBL408427,O=C(c1cc2c(cc1F)OC(c1ccccc1F)(c1ccc(Cl)cc1Cl)O2)N1CCOCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,21.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156314,CHEMBL409441,CO[C@H]1CCCN1C(=O)c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,20.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156315,CHEMBL259654,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCC(F)(F)CC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,17.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156316,CHEMBL409217,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCOCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,96.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156317,CHEMBL259656,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2)N1CCOCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,10.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156318,CHEMBL258753,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2)N1CCCCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,31.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156319,CHEMBL410339,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCCCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,34.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156320,CHEMBL263391,COc1ccc(C2(c3ccc(Cl)cc3Cl)Oc3cc(F)c(C(=O)N4CCCCC4)cc3O2)cc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,34.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156321,CHEMBL409472,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(F)cc1)O2)N1CCCCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,48.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156322,CHEMBL260625,O=C(c1cc2c(cc1F)OC(c1ccccc1)(c1ccccc1)O2)N1CCCCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,50.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156348,CHEMBL405888,O=C(c1cc2c(cc1Cl)OC(c1ccccc1)(c1ccccc1)O2)N1CCOCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,44.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2156454,CHEMBL258539,O=C(c1cc2c(cc1F)O[C@](c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2)N1CCOCC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL932403,CHEMBL1142431,2008,CL,=,11.0,L (min mg)-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | l (min mg)-1,chembl_hlm_unknown
2169461,CHEMBL260988,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL930501,CHEMBL1143081,2008,CL,=,7.9,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2169462,CHEMBL402441,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL930501,CHEMBL1143081,2008,CL,=,7.9,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2169463,CHEMBL256557,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL930501,CHEMBL1143081,2008,CL,=,8.1,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2169464,CHEMBL427904,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL930501,CHEMBL1143081,2008,CL,=,8.8,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2169465,CHEMBL264678,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL930501,CHEMBL1143081,2008,CL,=,4.4,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2169466,CHEMBL99946,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL930501,CHEMBL1143081,2008,CL,=,5.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2169467,CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL930501,CHEMBL1143081,2008,CL,=,14.3,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2170871,CHEMBL99946,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL931357,CHEMBL1143093,2008,CL,=,5.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2170875,CHEMBL402089,NC[C@@H]1C[C@@]1(C(=O)N1C=COc2ccccc21)c1ccsc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL931357,CHEMBL1143093,2008,CL,=,13.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2170876,CHEMBL257348,NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccsc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL931357,CHEMBL1143093,2008,CL,=,10.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2170884,CHEMBL255663,C=CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL931357,CHEMBL1143093,2008,CL,=,4.7,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2170885,CHEMBL257602,C=CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL931357,CHEMBL1143093,2008,CL,=,6.8,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2170886,CHEMBL401676,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL931357,CHEMBL1143093,2008,CL,=,7.1,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance,metabolic stability in human liver microsomes assessed as systemic clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2170951,CHEMBL258853,O=C(Nc1ccccc1Cl)c1csc(-c2cccnc2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,185.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170978,CHEMBL256713,COc1cc(N2CCOCC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,14.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170979,CHEMBL256717,COc1cc(N2CCN(C)CC2)ccc1NC(=O)c1cccc(-c2cnn(C)c2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,5.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170980,CHEMBL257127,COc1cc(N2CCN(C)CC2)ccc1NC(=O)c1csc(-c2cccnc2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,14.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170981,CHEMBL403662,COc1cc(N2CCOCC2)ccc1NC(=O)c1csc(-c2cccnc2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,20.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170982,CHEMBL404514,COc1ccc(NC(=O)c2csc(-c3cccnc3)n2)c(OC)c1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,111.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170985,CHEMBL414028,O=C(Nc1ccc(N2CCOCC2)cc1)c1csc(-c2cccnc2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,36.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170986,CHEMBL254546,CN1CCN(c2ccc(NC(=O)c3csc(-c4cccnc4)n3)cc2)CC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,24.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170987,CHEMBL407821,O=C(Nc1ccc(N2CCCCC2)cc1)c1csc(-c2cccnc2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,40.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170988,CHEMBL265923,COc1ccc(NC(=O)c2csc(-c3cccnc3)n2)cc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,62.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170989,CHEMBL408077,COc1cccc(NC(=O)c2csc(-c3cccnc3)n2)c1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,149.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170990,CHEMBL259375,Cc1cccc(NC(=O)c2csc(-c3cccnc3)n2)c1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,197.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170991,CHEMBL408383,O=C(Nc1ccccc1OC(F)F)c1csc(-c2cccnc2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,103.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170992,CHEMBL259797,COc1ccccc1NC(=O)c1csc(-c2cccnc2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,300.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170994,CHEMBL259213,Cc1ccccc1NC(=O)c1csc(-c2cccnc2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,205.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2170995,CHEMBL260339,O=C(Nc1ccccc1)c1csc(-c2cccnc2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936450,CHEMBL1143094,2008,CL,=,209.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes at 0.5 uM,metabolic stability in human liver microsomes at 0.5 um | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2397222,CHEMBL469946,C=C(F)CN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL948481,CHEMBL1152288,2008,CL,=,2.6,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance at 1 uM after 15 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as systemic clearance at 1 um after 15 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2397223,CHEMBL472253,C#CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL948481,CHEMBL1152288,2008,CL,=,2.6,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance at 1 uM after 15 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as systemic clearance at 1 um after 15 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2397224,CHEMBL513248,C#CCN(CC#C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL948481,CHEMBL1152288,2008,CL,=,2.6,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance at 1 uM after 15 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as systemic clearance at 1 um after 15 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2397226,CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL948481,CHEMBL1152288,2008,CL,=,3.1,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance at 1 uM after 15 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as systemic clearance at 1 um after 15 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2397245,CHEMBL471001,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL948481,CHEMBL1152288,2008,CL,=,5.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance at 1 uM after 15 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as systemic clearance at 1 um after 15 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2397246,CHEMBL469947,C=CCN(C(=O)[C@@]1(c2cccs2)C[C@H]1CN)C1CC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL948481,CHEMBL1152288,2008,CL,=,5.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance at 1 uM after 15 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as systemic clearance at 1 um after 15 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2397255,CHEMBL507806,C=CCN(Cc1nccs1)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL948481,CHEMBL1152288,2008,CL,=,7.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance at 1 uM after 15 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as systemic clearance at 1 um after 15 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2397257,CHEMBL471211,NC[C@@H]1C[C@@]1(C(=O)N1Cc2ccccc2C1)c1cccs1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL948481,CHEMBL1152288,2008,CL,=,8.8,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance at 1 uM after 15 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as systemic clearance at 1 um after 15 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2397268,CHEMBL512851,C=CCN(CC=C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL948481,CHEMBL1152288,2008,CL,=,9.9,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance at 1 uM after 15 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as systemic clearance at 1 um after 15 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2397272,CHEMBL471002,C=CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL948481,CHEMBL1152288,2008,CL,=,11.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance at 1 uM after 15 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as systemic clearance at 1 um after 15 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2397278,CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL948481,CHEMBL1152288,2008,CL,=,14.3,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as systemic clearance at 1 uM after 15 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as systemic clearance at 1 um after 15 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2410517,CHEMBL525011,Nc1nccnc1C(=O)N1CCC([C@H](N)Cc2cc(F)c(F)cc2F)CC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL975312,CHEMBL1153974,2009,CL,=,7.2,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsome assessed as clearance,metabolic stability in human liver microsome assessed as clearance | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
2462689,CHEMBL509157,Clc1ccc2c(NCC34CCCN3CCC4)ccnc2c1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL938670,CHEMBL1157479,2008,CL,=,1.5,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
2462693,CHEMBL191528,CCOc1ccc2ccc(=O)oc2c1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL938670,CHEMBL1157479,2008,CL,=,7.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
