activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
2271795,CHEMBL460108,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,smiles_found,CHEMBL612558,ADMET,CHEMBL1015311,CHEMBL1153298,2009,CL,=,59.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as compound clearance,metabolic stability in mouse liver microsomes assessed as compound clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
10840287,CHEMBL1234899,Cc1nc2cc(OC(F)(F)F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,smiles_found,CHEMBL613580,Liver,CHEMBL2014784,CHEMBL2010768,2011,CL,=,43.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis,clearance in mouse liver microsomes by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
10840288,CHEMBL2012947,Cc1nc2ccc(OC(F)(F)F)cc2n1-c1ccc(C(=O)NC2CC2)s1,smiles_found,CHEMBL613580,Liver,CHEMBL2014784,CHEMBL2010768,2011,CL,=,41.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis,clearance in mouse liver microsomes by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
10840290,CHEMBL2012949,Cc1nc2ccc(C(F)(F)F)cc2n1-c1ccc(C(=O)NC2CC2)s1,smiles_found,CHEMBL613580,Liver,CHEMBL2014784,CHEMBL2010768,2011,CL,=,68.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis,clearance in mouse liver microsomes by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
10840292,CHEMBL2012951,Cc1nc2c(OC(F)F)cccc2n1-c1ccc(C(=O)NC2CC2)s1,smiles_found,CHEMBL613580,Liver,CHEMBL2014784,CHEMBL2010768,2011,CL,=,33.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis,clearance in mouse liver microsomes by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
10840293,CHEMBL2012953,Cc1nc2c(F)cccc2n1-c1ccc(C(=O)NC2CC2)s1,smiles_found,CHEMBL613580,Liver,CHEMBL2014784,CHEMBL2010768,2011,CL,=,37.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis,clearance in mouse liver microsomes by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
10840295,CHEMBL2012955,Cc1nc2c(Cl)cccc2n1-c1ccc(C(=O)NC2CC2)s1,smiles_found,CHEMBL613580,Liver,CHEMBL2014784,CHEMBL2010768,2011,CL,=,19.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis,clearance in mouse liver microsomes by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
10840296,CHEMBL2012957,Cc1nc2c(Br)cccc2n1-c1ccc(C(=O)NC2CC2)s1,smiles_found,CHEMBL613580,Liver,CHEMBL2014784,CHEMBL2010768,2011,CL,=,26.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis,clearance in mouse liver microsomes by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
10840297,CHEMBL2012958,Cc1nc2c(C#N)cccc2n1-c1ccc(C(=O)NC2CC2)s1,smiles_found,CHEMBL613580,Liver,CHEMBL2014784,CHEMBL2010768,2011,CL,=,26.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis,clearance in mouse liver microsomes by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
10840300,CHEMBL2012962,Cc1nc2c(Cl)cc(F)cc2n1-c1ccc(C(=O)NC2CC2)s1,smiles_found,CHEMBL613580,Liver,CHEMBL2014784,CHEMBL2010768,2011,CL,=,42.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis,clearance in mouse liver microsomes by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
10841001,CHEMBL2012958,Cc1nc2c(C#N)cccc2n1-c1ccc(C(=O)NC2CC2)s1,smiles_found,CHEMBL613580,Liver,CHEMBL2015255,CHEMBL2010768,2011,CL,=,5.8,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis with microsomal and protein binding correction,clearance in mouse liver microsomes by lc-ms/ms analysis with microsomal and protein binding correction | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12047378,CHEMBL2152768,CC(C)(O)C1CCN(Cc2ccc3nc(-c4c(F)ccc5[nH]ccc45)nc(N4CCOCC4)c3n2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL2157731,CHEMBL2151019,2012,CL,=,47.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12055816,CHEMBL2152382,COC(=O)c1c(Cc2ccc(C(=O)NCCO)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,smiles_found,CHEMBL613580,Liver,CHEMBL2153880,CHEMBL2150995,2012,CL,=,67.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12055817,CHEMBL2152383,COC(=O)c1c(Cc2ccc(C(=O)N[C@@H]3[C@@H]4C[C@@H]5C[C@H]3C[C@@](O)(C5)C4)cc2)c(=O)c2cccnc2n1-c1ccccc1,smiles_found,CHEMBL613580,Liver,CHEMBL2153880,CHEMBL2150995,2012,CL,=,59.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12055818,CHEMBL2152384,COC(=O)c1c(Cc2ccc(C(=O)N[C@H](CO)C(C)(C)C)cc2)c(=O)c2cccnc2n1-c1ccccc1,smiles_found,CHEMBL613580,Liver,CHEMBL2153880,CHEMBL2150995,2012,CL,=,83.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12055819,CHEMBL2152385,COC(=O)c1c(Cc2ccc(C(=O)N[C@H]3[C@@H]4C[C@@H]5C[C@H]3C[C@@](O)(C5)C4)cc2)c(=O)c2cccnc2n1-c1ccccc1,smiles_found,CHEMBL613580,Liver,CHEMBL2153880,CHEMBL2150995,2012,CL,=,81.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12055820,CHEMBL2152386,COC(=O)c1c(Cc2ccc(C(=O)NCC(C)(C)O)cc2)c(=O)c2cccnc2n1-c1ccccc1,smiles_found,CHEMBL613580,Liver,CHEMBL2153880,CHEMBL2150995,2012,CL,=,44.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12055821,CHEMBL2152387,COC(=O)c1c(Cc2ccc(C(=O)N[C@H]3CC[C@H](O)CC3)cc2)c(=O)c2cccnc2n1-c1ccccc1,smiles_found,CHEMBL613580,Liver,CHEMBL2153880,CHEMBL2150995,2012,CL,=,41.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12055822,CHEMBL2152388,COC(=O)c1c(Cc2ccc(C(=O)NC(C)(C)CO)cc2)c(=O)c2cccnc2n1-c1ccccc1,smiles_found,CHEMBL613580,Liver,CHEMBL2153880,CHEMBL2150995,2012,CL,=,58.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12055823,CHEMBL2152389,COC(=O)c1c(Cc2ccc(C(=O)NC3(CO)CC3)cc2)c(=O)c2cccnc2n1-c1ccccc1,smiles_found,CHEMBL613580,Liver,CHEMBL2153880,CHEMBL2150995,2012,CL,=,45.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12133320,CHEMBL2182058,C[C@@H](OC(=O)Nc1c(-c2ccccc2F)cnn1C)c1ccccc1Cl,smiles_found,CHEMBL613580,Liver,CHEMBL2184755,CHEMBL2176934,2012,CL,=,89.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12134716,CHEMBL2181526,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(c2nc(C)ns2)C3)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186380,CHEMBL2176927,2012,CL,=,58.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12134717,CHEMBL2181525,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(c2cccnn2)C3)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186380,CHEMBL2176927,2012,CL,=,34.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12134718,CHEMBL2181522,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(c2ncccn2)C3)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186380,CHEMBL2176927,2012,CL,=,61.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12134719,CHEMBL2181661,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(c2ncccn2)C3)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186380,CHEMBL2176927,2012,CL,=,40.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12134720,CHEMBL2181653,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CN(c2cnccn2)CC3)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186380,CHEMBL2176927,2012,CL,=,80.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12134721,CHEMBL2181651,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CN(c2ncccn2)CC3)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186380,CHEMBL2176927,2012,CL,=,71.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12136159,CHEMBL2177586,CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cn2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,36.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137968,CHEMBL2177585,CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)nn2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,41.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137969,CHEMBL2177584,CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2cnc(/C=C/C(=O)Nc3ccccc3N)cn2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,25.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137970,CHEMBL2177583,CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)nc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,38.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137971,CHEMBL2177582,CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2F)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,36.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137972,CHEMBL2177581,Nc1ccccc1NC(=O)/C=C/c1ccc([C@H]2CN(C3CCOCC3)C[C@@H]2C(=O)Nc2ccc(Cl)cc2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,44.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137973,CHEMBL2177580,Nc1ccccc1NC(=O)/C=C/c1ccc([C@H]2CN(Cc3ccccc3)C[C@@H]2C(=O)Nc2ccc(Cl)cc2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,81.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137974,CHEMBL2178229,Nc1ccccc1NC(=O)/C=C/c1ccc([C@H]2CN(c3ncccn3)C[C@@H]2C(=O)Nc2ccc(Cl)cc2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,44.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137975,CHEMBL2178228,CCN(CC)C(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,83.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137976,CHEMBL2178227,CCNC(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,25.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137977,CHEMBL2178226,N#CCN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,51.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137978,CHEMBL2178225,CC(C)(CO)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,40.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137979,CHEMBL2178224,CC(C)(C)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,20.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137980,CHEMBL2178223,CC(C)(O)CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,34.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137981,CHEMBL2178222,COCCN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,72.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137982,CHEMBL2178221,Nc1ccccc1NC(=O)/C=C/c1ccc([C@H]2CN(CCO)C[C@@H]2C(=O)Nc2ccc(Cl)cc2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,24.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137983,CHEMBL2178220,Nc1ccccc1NC(=O)/C=C/c1ccc([C@H]2CN(CC(F)(F)F)C[C@@H]2C(=O)Nc2ccc(Cl)cc2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,35.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137984,CHEMBL2178219,Nc1ccccc1NC(=O)/C=C/c1ccc([C@H]2CN(CC(F)F)C[C@@H]2C(=O)Nc2ccc(Cl)cc2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,49.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137985,CHEMBL2178218,Nc1ccccc1NC(=O)/C=C/c1ccc([C@H]2CN(CCF)C[C@@H]2C(=O)Nc2ccc(Cl)cc2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,51.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137986,CHEMBL2178217,Nc1ccccc1NC(=O)/C=C/c1ccc([C@H]2CN(C3COC3)C[C@@H]2C(=O)Nc2ccc(Cl)cc2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,42.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137987,CHEMBL2178216,CC(C)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,38.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137988,CHEMBL2178215,CCN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,35.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137989,CHEMBL2178214,CN1C[C@H](C(=O)N2CCCCC2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,42.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137990,CHEMBL2178213,CN1C[C@H](C(=O)NC2CCCC2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,61.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137991,CHEMBL2178212,CN1C[C@H](C(=O)NC2CC2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,7.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137992,CHEMBL2178211,CC(C)NC(=O)[C@H]1CN(C)C[C@@H]1c1ccc(/C=C/C(=O)Nc2ccccc2N)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,12.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137993,CHEMBL2178210,CN1C[C@H](C(=O)Nc2ccc(Cl)cn2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,31.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137994,CHEMBL2177600,CN1C[C@H](C(=O)Nc2ccccn2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,40.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137995,CHEMBL2177599,Cc1ccc(NC(=O)[C@H]2CN(C)C[C@@H]2c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cn1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,57.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137996,CHEMBL2177598,CN1C[C@H](C(=O)Nc2cccnc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,41.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
12137998,CHEMBL2177596,CN1C[C@H](C(=O)Nc2ccc(Cl)cc2F)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,smiles_found,CHEMBL613580,Liver,CHEMBL2186143,CHEMBL2177000,2012,CL,=,43.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM incubated for 10 mins by LC-MS/MS method,clearance in mouse liver microsomes at 1 um incubated for 10 mins by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
