,SMILES,LOG HLM_CLint (mL/min/kg),hlm_value_unscaled,hlm_value_unscaled_log1p,hlm_value_scaled,hlm_value_scaled_log1p,dataset,data_year
137,CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(NC3CCCCC3)cc21,0.940516485,8.72000000135395,2.274185618611643,8.72000000135395,2.274185618611643,fang_dataset,2023
138,CC1CCN([C@H](c2ccc(F)cc2)c2ccc([C@@H](C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1,0.894224095,7.838339950568351,2.1790990706178577,7.838339950568351,2.1790990706178577,fang_dataset,2023
139,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
140,CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,1.317394675,20.76799999424843,3.080441001216724,20.76799999424843,3.080441001216724,fang_dataset,2023
141,O=C1CCC(=O)N1Cc1nc(C23CC4CC(CC(C4)C2)C3)cs1,2.019872011,104.68199989099307,4.660434584060307,104.68199989099307,4.660434584060307,fang_dataset,2023
142,O=C(Nc1nc2c(s1)COc1ccccc1-2)c1cnc(Cl)c(Cl)c1,1.528543921,33.771000014875845,3.5487837064596746,33.771000014875845,3.5487837064596746,fang_dataset,2023
143,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1.202869588,15.954000010461861,2.830503794803287,15.954000010461861,2.830503794803287,fang_dataset,2023
144,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,2.003348497,100.7739999401642,4.6227546681571665,100.7739999401642,4.6227546681571665,fang_dataset,2023
145,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,1.781252594,60.429999965428465,4.117898314613057,60.429999965428465,4.117898314613057,fang_dataset,2023
146,O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
147,COc1cc(Nc2cc(-c3cccc(C#N)c3)ccn2)ccc1N1CCN(C)CC1,0.76930346,5.87899999744042,1.928473292171791,5.87899999744042,1.928473292171791,fang_dataset,2023
148,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
149,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,0.988068203,9.728999991204244,2.372950354834798,9.728999991204244,2.372950354834798,fang_dataset,2023
150,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
151,CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1F,1.543596268,34.96199996185819,3.5824628243488315,34.96199996185819,3.5824628243488315,fang_dataset,2023
152,C[C@@]1(c2ncncc2F)NC(=O)c2cc(-c3cn[nH]c3)ccc21,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
153,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1.113241232,12.978999987071672,2.637556202564152,12.978999987071672,2.637556202564152,fang_dataset,2023
154,CC(C)(C)OC(=O)c1ccc(-n2[nH]cc(-n3ccnn3)c2=O)nc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
155,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,1.169292275,14.76700000408245,2.7579191485142682,14.76700000408245,2.7579191485142682,fang_dataset,2023
156,Nc1ncc(-c2cc(C3C4CN(C5COC5)CC43)n(CC3CC3)n2)cc1C(F)(F)F,1.11320777,12.978000005297199,2.637484665433904,12.978000005297199,2.637484665433904,fang_dataset,2023
157,NS(=O)(=O)C#Cc1ccccc1,1.023705043,10.561000009191147,2.4476373654881978,10.561000009191147,2.4476373654881978,fang_dataset,2023
158,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,1.506071875,32.068000005512054,3.4985660475571176,32.068000005512054,3.4985660475571176,fang_dataset,2023
159,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,1.822599543,66.46599996613585,4.211623766771511,66.46599996613585,4.211623766771511,fang_dataset,2023
160,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,1.89741814,78.96200002016656,4.381551522077847,78.96200002016656,4.381551522077847,fang_dataset,2023
161,CC#CC(=O)N1CCC[C@@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,1.868620931,73.89600006554177,4.316100485432819,73.89600006554177,4.316100485432819,fang_dataset,2023
162,N#CN1CCC[C@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
163,CC(=O)NCCNc1cc(Cl)nn2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)nc12,2.357256208,227.64399993708818,5.432166208504949,227.64399993708818,5.432166208504949,fang_dataset,2023
164,Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1,0.948364056,8.879000000237784,2.290411292086407,8.879000000237784,2.290411292086407,fang_dataset,2023
165,CNC(=O)c1cccc(NC(=O)N2CCC(Oc3ccccc3Cl)CC2)c1,0.819280647,6.596000000417952,2.027621793005062,6.596000000417952,2.027621793005062,fang_dataset,2023
166,COc1ccc(OCC(=O)Nc2cccc(Cl)c2N2CCN(C(C)=O)CC2)cc1,2.257044666,180.73599984866206,5.202555083728185,180.73599984866206,5.202555083728185,fang_dataset,2023
167,c1ccc(-c2ccc(CN3CCCCCCC3)cc2)cc1,1.596179092,39.461999977929004,3.7003632615097475,39.461999977929004,3.7003632615097475,fang_dataset,2023
168,CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)COc2ccccc2Cl)CC1,2.633232054,429.76599974917235,6.065565018651296,429.76599974917235,6.065565018651296,fang_dataset,2023
169,CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)COc2ccccc2)CC1,1.946432613,88.39599995228295,4.493075937915404,88.39599995228295,4.493075937915404,fang_dataset,2023
170,Cc1ccc(Oc2ccc(Cl)cc2NC(=O)CN(C)CC(=O)N(C)C)cc1,3.021840253,1051.575000727533,6.958994822616298,1051.575000727533,6.958994822616298,fang_dataset,2023
171,O=C(c1sc(N2CCOCC2)nc1-c1ccccc1)N1CCCCC1,1.653357254,45.01499995019226,3.8289674292083964,45.01499995019226,3.8289674292083964,fang_dataset,2023
172,Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,2.490768687,309.5769997623252,5.7384318569820945,309.5769997623252,5.7384318569820945,fang_dataset,2023
173,CCc1nc2cc(-c3c(OC)cccc3OC)ccc2o1,1.695253962,49.57399995019147,3.923437609258536,49.57399995019147,3.923437609258536,fang_dataset,2023
174,O=C(C1CCC(O)CC1)N1CCCN(c2ccc(F)cc2)CC1,1.076312688,11.921000000635232,2.558853894789246,11.921000000635232,2.558853894789246,fang_dataset,2023
175,CCn1ncnc1-c1[nH]cnc1-c1ccccc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
176,Cc1nnc(NCCc2ccc3c(c2)OCO3)c(C#N)c1C,1.7170544,52.126000037145765,3.9726664512960337,52.126000037145765,3.9726664512960337,fang_dataset,2023
177,Cc1nc(N2CCn3ccnc3C2)c2cnn(C)c2n1,1.021023822,10.495999999236657,2.441999148710323,10.495999999236657,2.441999148710323,fang_dataset,2023
178,Cc1cc(CN(C)Cc2cscn2)no1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
179,Cc1occc1C(=O)NCC(=O)Nc1nc2cc(Cl)ccc2n1C,0.977449227,9.493999991641738,2.35080366446804,9.493999991641738,2.35080366446804,fang_dataset,2023
180,CCNC(=O)c1ccc(CS(C)(=O)=O)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
181,c1ccc(-c2noc(NC3CC3)n2)cc1,1.920138986,83.20300006414077,4.433230550828989,83.20300006414077,4.433230550828989,fang_dataset,2023
182,Cc1nn(C)c2sc(C(=O)N3CCC(C(=O)O)(c4ccccc4)CC3)cc12,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
183,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,0.900913068,7.960000004808154,2.1927702275234635,7.960000004808154,2.1927702275234635,fang_dataset,2023
184,O=C(NCC1(c2ccc(F)cc2)CCOCC1)c1ccccn1,1.064719984,11.606999988216261,2.534252214314434,11.606999988216261,2.534252214314434,fang_dataset,2023
185,COc1cc(OC)cc(-c2nnc(SCC(=O)Nc3cccc(C(=O)O)c3)s2)c1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
186,O=C(CSc1nccn1C1CC1)Nc1c(Cl)cc(Cl)cc1C(=O)O,1.618654639,41.55800002449305,3.7508678520235263,41.55800002449305,3.7508678520235263,fang_dataset,2023
187,CCN1CCC(CNC(=O)c2cc(C)nc3cc(F)ccc23)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
188,COc1ccc(CCC(=O)N2CCCNCC2)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
189,Cc1cc(-c2cnn(CCNC(=O)c3sc(C)nc3C)c2C2CC2)on1,1.376923524,23.81899997707306,3.2116094879523898,23.81899997707306,3.2116094879523898,fang_dataset,2023
190,O=C(CSc1nc2nc(O)cc(O)c2s1)c1ccc(-c2ccccc2)cc1,2.14248958,138.8319999655613,4.940441701786499,138.8319999655613,4.940441701786499,fang_dataset,2023
191,C#CCNC(=O)CN1CCCN(C(=O)c2cccc(C)n2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
192,CN(C)c1ccc2c(c1)OCCN2C(=O)NCc1cccnc1,1.372838388,23.596000027322912,3.202583829202091,23.596000027322912,3.202583829202091,fang_dataset,2023
193,O=C(NCc1ccc(CO)c(F)c1)Nc1ccccc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
194,CCCOc1ccccc1C(=O)N1CC(Oc2cccc(OC)c2)C1,1.967707064,92.8340000875881,4.54152726461557,92.8340000875881,4.54152726461557,fang_dataset,2023
195,O=C(c1ccc(-n2cccn2)nc1)N1CCN(c2ccccc2O)CC1,0.764026608,5.8080000041185125,1.9180983918760248,5.8080000041185125,1.9180983918760248,fang_dataset,2023
196,COc1ccc(CCNCc2ccc(-c3ccccc3)o2)cc1OC,1.805113286,63.84299993554751,4.171968962539145,63.84299993554751,4.171968962539145,fang_dataset,2023
197,CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1,1.762205758,57.8369999926912,4.074770908585202,57.8369999926912,4.074770908585202,fang_dataset,2023
198,CCCCNC(=O)c1cccc2ncccc12,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
199,COc1cccc(OCCCn2cncc2-c2cc3c(cc2C)n(C)c(=O)n3C)c1,1.584059705,38.375999959543364,3.673156492621256,38.375999959543364,3.673156492621256,fang_dataset,2023
200,Cc1ccc(C(=O)N2CCN(C(=O)NCC(=O)N3CCCC3)CC2)cc1F,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
201,COC(=O)c1c(C)[nH]c(C(=O)N(C)Cc2ccc(OC)c(F)c2)c1C,1.740560051,55.02499997144372,4.025798019177285,55.02499997144372,4.025798019177285,fang_dataset,2023
202,Cc1cc(OCC(=O)N(C)C2CCCCCCC2)no1,1.752923841,56.61400005627036,4.053765594700864,56.61400005627036,4.053765594700864,fang_dataset,2023
203,CC(C)CNc1nnc(SCc2ccncc2)s1,1.490239485,30.91999998246535,3.463232772032277,30.91999998246535,3.463232772032277,fang_dataset,2023
204,COc1c(C)cccc1CN1CCC(O)(c2ccc(F)cc2)CC1,1.444481995,27.828000020144824,3.3613471377609883,27.828000020144824,3.3613471377609883,fang_dataset,2023
205,Cc1nn(-c2ccc(C(=O)O)cc2C#Cc2ccccc2)c(C)c1C,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
206,Cc1cc(C)nc(Nc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc2)n1,0.918082785,8.28100000682267,2.227969300348378,8.28100000682267,2.227969300348378,fang_dataset,2023
207,CCc1nc2ccccc2n1CC(=O)N1CCNC(=O)C1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
208,O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(CC1CC1)C2,1.160948481,14.486000004513064,2.7399363902559606,14.486000004513064,2.7399363902559606,fang_dataset,2023
209,CCN(C/C=C/c1ccc(F)cc1)Cc1nc(COC)no1,1.413500935,25.911999999873483,3.2925722837858364,25.911999999873483,3.2925722837858364,fang_dataset,2023
210,CC(=O)Nc1ccc2nc(C)cc(O)c2c1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
211,O=C(NC[C@@H]1CCN(c2ccccc2)C1)N1CCc2ccccc2C1,2.229848158,169.76500008033267,5.140288342793542,169.76500008033267,5.140288342793542,fang_dataset,2023
212,CC1CCN(CCNC(=O)c2ccncc2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
213,CCN1CCC(N(C)c2ncnc3c2cnn3C)CC1,2.181949292,152.03700017504048,5.030679723365397,152.03700017504048,5.030679723365397,fang_dataset,2023
214,CN(CC#N)C(=O)c1cccc(CN2CCCC2)c1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
215,Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C,2.02843704,106.76700003905336,4.679971489523263,106.76700003905336,4.679971489523263,fang_dataset,2023
216,O=C(c1cc2ccccc2[nH]1)N1C[C@@H](O)[C@H](N2CCOCC2)C1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
217,CNC(=O)C1CCN(Cc2ncc(-c3ccc(F)cc3)o2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
218,COc1ccc(C)cc1NC(=O)CN1CCc2ccccc2C1,2.280145681,190.60999984453375,5.25546205543024,190.60999984453375,5.25546205543024,fang_dataset,2023
219,O=C(CCOc1ccccc1)N1CCCC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
220,c1ccc(-c2n[nH]c(C3CCN(c4ccccn4)CC3)n2)cc1,1.197638876,15.763000016130896,2.8191740776114327,15.763000016130896,2.8191740776114327,fang_dataset,2023
221,COc1ccc(-n2cc3c(c2-c2ccccc2Br)c(=O)n(C)c(=O)n3C)cc1,1.574575243,37.54700002951769,3.6518782767352116,37.54700002951769,3.6518782767352116,fang_dataset,2023
222,CC(=O)N1CCC[C@H]1C(=O)Nc1cccc(OC(F)F)c1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
223,COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,1.544489726,35.034000029449665,3.5844629380107826,35.034000029449665,3.5844629380107826,fang_dataset,2023
224,Cc1nnc(NCC(=O)N2CCc3sccc3C2)c(C#N)c1C,1.237367773,17.272999999134495,2.905424560475092,17.272999999134495,2.905424560475092,fang_dataset,2023
225,CCNC(=O)C1CN(c2cccc(C#N)n2)C1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
226,O[C@@H]1C[C@@H](c2nc(-c3ccccc3)no2)N(Cc2ccccc2)C1,1.733935179,54.19199996249622,4.010818014564292,54.19199996249622,4.010818014564292,fang_dataset,2023
227,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N(C)Cc3ccccc3)CC2)cn1,2.109848421,128.78000007232134,4.865840709750284,128.78000007232134,4.865840709750284,fang_dataset,2023
228,c1ccc(CO[C@@H]2CCC[C@H]2n2cc(-c3nccs3)nn2)cc1,1.800923182,63.23000002719401,4.162470391693086,63.23000002719401,4.162470391693086,fang_dataset,2023
229,Cc1cc(C(=O)N(C)Cc2ccc(Br)cc2)no1,1.967599452,92.81099999147962,4.541282119834585,92.81099999147962,4.541282119834585,fang_dataset,2023
230,NCc1cccc(C(=O)N2CCCC2)c1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
231,Cc1ncsc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,1.562506984,36.51799997600566,3.6248208171736738,36.51799997600566,3.6248208171736738,fang_dataset,2023
232,Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
233,O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
234,CNC(=O)c1ccc(N2CCCC2)nc1,1.650200637,44.689000039372154,3.821857569570136,44.689000039372154,3.821857569570136,fang_dataset,2023
235,Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
236,Cc1cc(C(=O)Nc2cccc3ncccc23)on1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
237,CN(c1ncnc2c1cnn2CCO)C1CCCCC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
238,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,1.612222088,40.946999954236254,3.7364069155582045,40.946999954236254,3.7364069155582045,fang_dataset,2023
239,CN1CCN(c2ccc(NC(=O)c3ccccc3Cl)nc2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
240,Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,1.444638031,27.838000031948592,3.3616939629923195,27.838000031948592,3.3616939629923195,fang_dataset,2023
241,Clc1cccc(CNc2nc(C3CC3)no2)c1,1.342442421,22.00099999838718,3.1355376931747476,22.00099999838718,3.1355376931747476,fang_dataset,2023
242,Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1,1.942241269,87.5470000863312,4.483533485465593,87.5470000863312,4.483533485465593,fang_dataset,2023
243,O=C(c1ccccc1F)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O,1.795344637,62.42300004597744,4.149826572406038,62.42300004597744,4.149826572406038,fang_dataset,2023
244,COc1nc(C)nc(N(C)Cc2nccs2)c1C,2.116677465,130.82100012957264,4.881444942681004,130.82100012957264,4.881444942681004,fang_dataset,2023
245,O=C(c1ccc2c(c1)OCO2)N1CCC(c2n[nH]c(C3CC3)n2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
246,CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N,2.451204429,282.62100017749617,5.647638840497246,282.62100017749617,5.647638840497246,fang_dataset,2023
247,CN1CCN(Cc2noc(Cc3ccccc3)n2)c2ccccc21,2.53226377,340.61500038915545,5.833684373096545,340.61500038915545,5.833684373096545,fang_dataset,2023
248,COc1ccc(C2(NCc3ccc(N4CCCC4=O)cc3)CC2)cc1,1.125708926,13.357000000841074,2.66423762820414,13.357000000841074,2.66423762820414,fang_dataset,2023
249,O=C(c1cccnc1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,2.5987369,396.9509996731666,5.986328881305913,396.9509996731666,5.986328881305913,fang_dataset,2023
250,CNC(=O)c1ccc(N(C)C2CCC2)nn1,1.394504213,24.80299998448148,3.250490763636029,24.80299998448148,3.250490763636029,fang_dataset,2023
251,CC#CCNc1ccc(-n2cnnn2)c(C)c1,1.323417121,21.057999983008926,3.093675347113664,21.057999983008926,3.093675347113664,fang_dataset,2023
252,Nc1nc2ccccc2nc1N1CCCC1,2.36483043,231.64900013451563,5.4495308805574405,231.64900013451563,5.4495308805574405,fang_dataset,2023
253,CCn1c(=O)n(CC)c2cc(N)ccc21,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
254,Cc1cc(N2CCCCC2)nc(CNC(=O)c2ccccc2Cl)n1,1.751756258,56.46200004084131,4.051123860478291,56.46200004084131,4.051123860478291,fang_dataset,2023
255,COc1ccccc1C(=O)NCc1nc(C)cc(N2CCCCC2)n1,1.983662364,96.30799998055984,4.577881205550641,96.30799998055984,4.577881205550641,fang_dataset,2023
256,CCc1nnc(NC(=O)Cc2cccc(F)c2)s1,0.870462432,7.421000007024322,2.1307285868819985,7.421000007024322,2.1307285868819985,fang_dataset,2023
257,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1F,2.171023996,148.2600000731502,5.0056897521933275,148.2600000731502,5.0056897521933275,fang_dataset,2023
258,Cc1cccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,2.177262274,150.4050000010105,5.019958365563781,150.4050000010105,5.019958365563781,fang_dataset,2023
259,O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,2.645352502,441.92900049898486,6.093409487446582,441.92900049898486,6.093409487446582,fang_dataset,2023
260,COc1ccccc1NC(=O)CN1CCCN(c2nc(C)cs2)CC1,2.554656304,358.6380000375951,5.885097970088973,358.6380000375951,5.885097970088973,fang_dataset,2023
261,CC(C)(C)c1cc(NC(=O)c2cccc3cn[nH]c23)[nH]n1,0.993259831,9.84599999009863,2.383796347505964,9.84599999009863,2.383796347505964,fang_dataset,2023
262,Cc1ccccc1OCCCNc1cc(Cn2c(C)nc3ccccc32)nc(N)n1,2.855807378,717.4759996041213,6.577132301487436,717.4759996041213,6.577132301487436,fang_dataset,2023
263,COc1ccc(-c2cccc(C3CCCN(CC(=O)Nc4ccccn4)C3)n2)cc1,2.118449915,131.35599999513067,4.885495261949513,131.35599999513067,4.885495261949513,fang_dataset,2023
264,O=C1CCCN1CCc1nc(-c2ccc3[nH]c(=O)oc3c2)cs1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
265,Cc1noc(C)c1C(=O)N1CCCN(c2ccc(F)cc2)CC1,2.045596772,111.07000003386649,4.719123676366127,111.07000003386649,4.719123676366127,fang_dataset,2023
266,COCC1CCN(c2noc(-c3cccs3)n2)CC1,1.597552591,39.586999991095496,3.70344781806994,39.586999991095496,3.70344781806994,fang_dataset,2023
267,NC(=O)COc1ccccc1-c1ccccc1,1.412611726,25.858999990701616,3.2906009599739363,25.858999990701616,3.2906009599739363,fang_dataset,2023
268,Cc1nc(C)c(C)c(NCc2cc(-c3ccc(F)cc3)no2)n1,1.306875174,20.271000016586793,3.0573446434612976,20.271000016586793,3.0573446434612976,fang_dataset,2023
269,Cc1cccn(Cc2cccc(F)c2)c1=O,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
270,C[C@@H](C(=O)N1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
271,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,1.817796667,65.73499995923733,4.200729552315301,65.73499995923733,4.200729552315301,fang_dataset,2023
272,Cc1ccc(-c2cn(CC3CCN(Cc4c[nH]c(C)n4)CC3)nn2)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
273,Clc1ccc2c(Oc3cccnc3)ncnc2c1,1.222404291,16.687999996831593,2.8728864433760175,16.687999996831593,2.8728864433760175,fang_dataset,2023
274,CC(C)(C)c1csc(NC(=O)C2CC2)n1,1.306167592,20.238000019905297,3.055792030918903,20.238000019905297,3.055792030918903,fang_dataset,2023
275,Cc1ccc(C(=O)Nc2ncccc2C)s1,0.827563111,6.7229999960568065,2.0442028890765487,6.7229999960568065,2.0442028890765487,fang_dataset,2023
276,CC(C)(C)C(=O)N1CCN(C(=O)CCN2CCOC2=O)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
277,COc1ccc(Cc2cccc(C3CCN(C(=O)C4CCCC4)CC3)n2)cc1,2.056054478,113.7769999003411,4.742991114512699,113.7769999003411,4.742991114512699,fang_dataset,2023
278,O=C([C@H]1CCCN(Cc2ccc(Cl)cc2)C1)N1CCc2ccccc2C1,2.399486814,250.89200027632643,5.529000425316873,250.89200027632643,5.529000425316873,fang_dataset,2023
279,O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
280,O=C(CCCc1nnc(-c2ccccc2)o1)Nc1cccc2ccccc12,1.854919088,71.60100002788099,4.284978696224602,71.60100002788099,4.284978696224602,fang_dataset,2023
281,CN(CC(=O)NC1(C#N)CCCCC1)c1cccc(C#N)c1,1.933284772,85.75999993114333,4.463145685165029,85.75999993114333,4.463145685165029,fang_dataset,2023
282,Cc1nc(C2(NCc3cccc(C#N)c3)CCCC2)no1,1.122445256,13.256999991393196,2.6572480135681342,13.256999991393196,2.6572480135681342,fang_dataset,2023
283,CN(CCC1CCCCC1)C(=O)c1ccon1,1.606424362,40.403999959463995,3.723377493542468,40.403999959463995,3.723377493542468,fang_dataset,2023
284,CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,1.881681314,76.15200003296192,4.345777502425994,76.15200003296192,4.345777502425994,fang_dataset,2023
285,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,0.89014146,7.7649999988453855,2.170766518241468,7.7649999988453855,2.170766518241468,fang_dataset,2023
286,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,2.208962412,161.79399995742537,5.092485597590897,161.79399995742537,5.092485597590897,fang_dataset,2023
