,Molecule Name,SMILES,HLM CLint,hlm_value_unscaled,hlm_value_unscaled_log1p,hlm_value_scaled,hlm_value_scaled_log1p,dataset,data_year
145,E-0011645,Cn1c2ccc(OCCN3CCCCC3)cc2c2ccc(-c3ccncc3)cc21,35.5,35.5,3.597312260588446,35.5,3.597312260588446,openadmet_expansion_train,2026
146,E-0011646,O=C1CCc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2N1,2.4,2.4,1.2237754316221157,2.4,1.2237754316221157,openadmet_expansion_train,2026
147,E-0011647,Cn1c(=O)ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc21,13.3,13.3,2.6602595372658615,13.3,2.6602595372658615,openadmet_expansion_train,2026
148,E-0011648,c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,20.0,20.0,3.044522437723423,20.0,3.044522437723423,openadmet_expansion_train,2026
149,E-0011650,Cc1c2ccncc2cc2c3cc(Oc4cccnc4)ccc3n(C)c12,213.7,213.7,5.369241704884735,213.7,5.369241704884735,openadmet_expansion_train,2026
150,E-0011651,Cn1c2ccc(OCC(N)=O)cc2c2cc3ccncc3nc21,84.4,84.4,4.447346100794524,84.4,4.447346100794524,openadmet_expansion_train,2026
151,E-0011652,Cc1c2ccncc2cc2c3ccccc3n(CCN(C)C)c12,93.5,93.5,4.548599834499697,93.5,4.548599834499697,openadmet_expansion_train,2026
152,E-0011653,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(F)c(F)cc3n(C)c12,10.3,10.3,2.424802725718295,10.3,2.424802725718295,openadmet_expansion_train,2026
153,E-0011654,Cn1c2ccc(OCCN3CCCCC3)cc2c2cc3ccncc3nc21,35.3,35.3,3.591817741270805,35.3,3.591817741270805,openadmet_expansion_train,2026
154,E-0011656,Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cc(F)c(F)cc3nc21,19.3,19.3,3.0106208860477417,19.3,3.0106208860477417,openadmet_expansion_train,2026
155,E-0011657,Cc1c2ccncc2cc2c3cc(Oc4ccc(N)nc4)ccc3n(C)c12,78.9,78.9,4.380775852772229,78.9,4.380775852772229,openadmet_expansion_train,2026
156,E-0011658,CN1C(=O)CCc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc21,9.0,9.0,2.302585092994046,9.0,2.302585092994046,openadmet_expansion_train,2026
157,E-0011659,COc1ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2n1,17.2,17.2,2.9014215940827497,17.2,2.9014215940827497,openadmet_expansion_train,2026
158,E-0011660,c1cc(OCCN2CCCCC2)cc(-c2ccc3ccnnc3c2)c1,36.9,36.9,3.634951112088381,36.9,3.634951112088381,openadmet_expansion_train,2026
159,E-0011661,c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)nc2cn1,11.8,11.8,2.5494451709255714,11.8,2.5494451709255714,openadmet_expansion_train,2026
160,E-0011662,O=C1Cc2ccc(-c3ccc(O)cc3)cc2N1,41.2,41.2,3.742420221041966,41.2,3.742420221041966,openadmet_expansion_train,2026
161,E-0011663,Oc1ccc(-c2ccc3ccncc3c2)cc1,72.8,72.8,4.301358731606427,72.8,4.301358731606427,openadmet_expansion_train,2026
162,E-0011664,O=C1Cc2ccc(-c3cccc(O)c3)cc2N1,88.8,88.8,4.497584975308154,88.8,4.497584975308154,openadmet_expansion_train,2026
163,E-0011665,CN1C(=O)Cc2ccc(-c3cccc(O)c3)cc21,128.0,128.0,4.859812404361672,128.0,4.859812404361672,openadmet_expansion_train,2026
164,E-0011666,Oc1cccc(-c2ccc3ccncc3c2)c1,98.6,98.6,4.601162164590552,98.6,4.601162164590552,openadmet_expansion_train,2026
165,E-0011667,COc1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,103.0,103.0,4.6443908991413725,103.0,4.6443908991413725,openadmet_expansion_train,2026
166,E-0011668,CN(C)c1cccc(Nc2nc(-c3ccc(F)cc3)cs2)c1,84.8,84.8,4.4520190064939165,84.8,4.4520190064939165,openadmet_expansion_train,2026
167,E-0011669,COc1cc(Nc2nccc(=O)[nH]2)cc(OC)c1,22.0,22.0,3.1354942159291497,22.0,3.1354942159291497,openadmet_expansion_train,2026
168,E-0011670,COc1cccc(Nc2nccc(=O)[nH]2)c1,15.5,15.5,2.803360380906535,15.5,2.803360380906535,openadmet_expansion_train,2026
169,E-0011671,Cc1cccc(Nc2nccc(=O)[nH]2)c1,21.4,21.4,3.109060958860994,21.4,3.109060958860994,openadmet_expansion_train,2026
170,E-0011673,COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCCCC1,44.6,44.6,3.8199077165203406,44.6,3.8199077165203406,openadmet_expansion_train,2026
171,E-0011674,Cc1c2ccncc2cc2c3ccccc3n(CC3=NCCN3)c12,25.6,25.6,3.2809112157876537,25.6,3.2809112157876537,openadmet_expansion_train,2026
172,E-0011675,Cc1c2ccncc2cc2c3ccccc3n(CCN3CCCCC3)c12,46.8,46.8,3.86702563949741,46.8,3.86702563949741,openadmet_expansion_train,2026
173,E-0011676,Cc1c2ccncc2cc2c3ccccc3n(CCN3CCOCC3)c12,60.3,60.3,4.115779842942166,60.3,4.115779842942166,openadmet_expansion_train,2026
174,E-0011677,Cn1c2ccc(OCCN)cc2c2nc3cnccc3nc21,15.0,15.0,2.772588722239781,15.0,2.772588722239781,openadmet_expansion_train,2026
175,E-0011678,Cn1c2ccc(OCCN3CCOCC3)cc2c2cc3cnccc3nc21,23.6,23.6,3.202746442938317,23.6,3.202746442938317,openadmet_expansion_train,2026
176,E-0011679,C[C@H](N)COc1ccc2c(c1)c1cc3ccncc3nc1n2C,14.5,14.5,2.740840023925201,14.5,2.740840023925201,openadmet_expansion_train,2026
177,E-0011694,Fc1cc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc(N2CCOCC2)c1,127.6,127.6,4.856706811803519,127.6,4.856706811803519,openadmet_expansion_train,2026
178,E-0011695,O=C1Cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2N1,5.1,5.1,1.8082887711792655,5.1,1.8082887711792655,openadmet_expansion_train,2026
179,E-0011696,CN1C(=O)Cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc21,6.9,6.9,2.066862759472976,6.9,2.066862759472976,openadmet_expansion_train,2026
180,E-0011697,O=C1Cc2ccc(-c3cccc(OCCN4CCCCC4)c3)cc2N1,6.9,6.9,2.066862759472976,6.9,2.066862759472976,openadmet_expansion_train,2026
181,E-0011698,c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2nn1,15.0,15.0,2.772588722239781,15.0,2.772588722239781,openadmet_expansion_train,2026
182,E-0011699,c1cc(OCCN2CCCCC2)cc(-c2ccc3ccncc3c2)c1,95.2,95.2,4.566429357671661,95.2,4.566429357671661,openadmet_expansion_train,2026
183,E-0011700,CN1C(=O)Cc2ccc(-c3ccc(O)cc3)cc21,56.8,56.8,4.056988775678332,56.8,4.056988775678332,openadmet_expansion_train,2026
184,E-0011701,Fc1ccc(-c2csc(Nc3ccc4ccccc4c3)n2)cc1,257.7,257.7,5.5556690891919835,257.7,5.5556690891919835,openadmet_expansion_train,2026
185,E-0011702,Fc1ccc(-c2csc(Nc3ccncc3)n2)cc1,620.8,620.8,6.432618497624653,620.8,6.432618497624653,openadmet_expansion_train,2026
186,E-0011703,COc1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,375.7,375.7,5.931449114697996,375.7,5.931449114697996,openadmet_expansion_train,2026
187,E-0011704,CN(C)c1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,114.6,114.6,4.750135956238277,114.6,4.750135956238277,openadmet_expansion_train,2026
188,E-0011705,CN(C)c1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,185.6,185.6,5.228967288413243,185.6,5.228967288413243,openadmet_expansion_train,2026
189,E-0011706,Nc1ccnc2cc(-c3ccccc3)nn12,659.3,659.3,6.492694277200526,659.3,6.492694277200526,openadmet_expansion_train,2026
190,E-0011753,COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCOCC1,138.6,138.6,4.938781190328272,138.6,4.938781190328272,openadmet_expansion_train,2026
191,E-0011755,CNCCOc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,9.2,9.2,2.322387720290225,9.2,2.322387720290225,openadmet_expansion_train,2026
192,E-0011757,Cn1c2ccc(OCCN3CCCCC3)cc2c2cc3cnccc3nc21,17.9,17.9,2.9391619220655967,17.9,2.9391619220655967,openadmet_expansion_train,2026
193,E-0011758,Cc1cc(-c2nccs2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,9.6,9.6,2.3608540011180215,9.6,2.3608540011180215,openadmet_expansion_train,2026
194,E-0011759,CN1C(=O)Cc2ccc(-c3cccc(OCCN4CCCCC4)c3)cc21,15.2,15.2,2.785011242238338,15.2,2.785011242238338,openadmet_expansion_train,2026
195,E-0011760,Cc1cc(C2(C#N)CC2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,6.5,6.5,2.0149030205422647,6.5,2.0149030205422647,openadmet_expansion_train,2026
196,E-0011761,Cc1cc(C#N)cc2c3cc(OCCN4CCCCC4)ccc3n(C)c12,25.9,25.9,3.292126286607793,25.9,3.292126286607793,openadmet_expansion_train,2026
197,E-0011762,O=c1ccnc(Nc2cc(Cl)cc(Cl)c2)[nH]1,52.7,52.7,3.983413001514819,52.7,3.983413001514819,openadmet_expansion_train,2026
198,E-0011763,O=c1ccnc(Nc2cccc(Cl)c2)[nH]1,27.6,27.6,3.353406717825807,27.6,3.353406717825807,openadmet_expansion_train,2026
199,E-0011764,CN1CCN=C1COc1ccc2c(c1)c1cc3ccncc3nc1n2C,15.8,15.8,2.8213788864092133,15.8,2.8213788864092133,openadmet_expansion_train,2026
200,E-0011765,Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cc4c(cc3nc21)OCO4,13.9,13.9,2.7013612129514133,13.9,2.7013612129514133,openadmet_expansion_train,2026
201,E-0011766,Cn1c2ccc(OCC(N)=O)cc2c2cc3cnccc3nc21,55.1,55.1,4.027135812528651,55.1,4.027135812528651,openadmet_expansion_train,2026
202,E-0011791,CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,18.6,18.6,2.975529566236472,18.6,2.975529566236472,openadmet_expansion_train,2026
203,E-0011802,Cc1cc(C#N)cc2c3cc(Oc4ccnc(N)c4)ccc3n(C)c12,73.1,73.1,4.3054155323020415,73.1,4.3054155323020415,openadmet_expansion_train,2026
204,E-0011803,COCCNC(=O)c1ccc2c(c1)c1cc(C#N)cc(C)c1n2C,163.1,163.1,5.100475998096045,163.1,5.100475998096045,openadmet_expansion_train,2026
205,E-0011804,COc1cc(Nc2nc(-c3ccccc3)cc(=O)[nH]2)cc(OC)c1,76.8,76.8,4.354141431184346,76.8,4.354141431184346,openadmet_expansion_train,2026
206,E-0011805,Nc1cc(C2CC2)nc2cc(-c3ccccc3)nn12,276.9,276.9,5.627261336748458,276.9,5.627261336748458,openadmet_expansion_train,2026
207,E-0011806,COc1ccc(-c2cc(N)n3nc(-c4ccccc4)cc3n2)cc1,22.7,22.7,3.1654750481410856,22.7,3.1654750481410856,openadmet_expansion_train,2026
208,E-0011807,COc1cccc(-c2cc(N)n3nc(-c4ccccc4)cc3n2)c1,43.3,43.3,3.7909846770510898,43.3,3.7909846770510898,openadmet_expansion_train,2026
209,E-0011808,COC(=O)c1n[nH]cc1Nc1ccccc1,382.0,382.0,5.948034989180646,382.0,5.948034989180646,openadmet_expansion_train,2026
210,E-0011833,CC(C)c1cc(N)n2nc(-c3ccccc3)cc2n1,295.9,295.9,5.693395381769714,295.9,5.693395381769714,openadmet_expansion_train,2026
211,E-0011834,C#Cc1cc(N)n2nc(-c3ccccc3)cc2n1,165.0,165.0,5.111987788356544,165.0,5.111987788356544,openadmet_expansion_train,2026
212,E-0011835,COc1ccccc1-c1cc2nc(-c3ccccc3)cc(N)n2n1,48.0,48.0,3.8918202981106265,48.0,3.8918202981106265,openadmet_expansion_train,2026
213,E-0011836,COC(=O)c1nn(Cc2ccccc2)cc1N,8.2,8.2,2.2192034840549946,8.2,2.2192034840549946,openadmet_expansion_train,2026
214,E-0011837,COC(=O)c1c(N)cnn1Cc1ccccc1,19.8,19.8,3.0349529867072724,19.8,3.0349529867072724,openadmet_expansion_train,2026
215,E-0011838,Cc1cc(-c2cnccn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,9.2,9.2,2.322387720290225,9.2,2.322387720290225,openadmet_expansion_train,2026
216,E-0011839,Cc1cc(-c2cncs2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,10.2,10.2,2.4159137783010487,10.2,2.4159137783010487,openadmet_expansion_train,2026
217,E-0011840,Cc1cc(C#N)cc2c3cc(OCCNC4CCC(F)(F)CC4)ccc3n(C)c12,56.5,56.5,4.051784947803305,56.5,4.051784947803305,openadmet_expansion_train,2026
218,E-0011841,Cc1c2ccncc2cc2c3cc(OCC4CNC4)ccc3n(C)c12,4.3,4.3,1.667706820558076,4.3,1.667706820558076,openadmet_expansion_train,2026
219,E-0011842,Cc1c2ccncc2cc2c3cc(OC4CCNC4)ccc3n(C)c12,3.2,3.2,1.4350845252893227,3.2,1.4350845252893227,openadmet_expansion_train,2026
220,E-0011863,COC(=O)c1n[nH]cc1N(C)C,8.2,8.2,2.2192034840549946,8.2,2.2192034840549946,openadmet_expansion_train,2026
221,E-0011864,Fc1ccc(-c2csc(Nc3cccc(N4CCOCC4)c3)n2)cc1,220.8,220.8,5.401776074916267,220.8,5.401776074916267,openadmet_expansion_train,2026
222,E-0011865,Nc1cc(-c2ccccc2)nc2c(-c3ccccc3)cnn12,26.6,26.6,3.3178157727231046,26.6,3.3178157727231046,openadmet_expansion_train,2026
223,E-0011866,CCCc1cc(N)n2nc(-c3ccccc3)cc2n1,245.1,245.1,5.50573795739701,245.1,5.50573795739701,openadmet_expansion_train,2026
224,E-0011867,CN(C)c1cc(-c2ccccc2)nc2cc(-c3ccccc3)nn12,114.3,114.3,4.747537427275013,114.3,4.747537427275013,openadmet_expansion_train,2026
225,E-0011868,Cc1cc2nc(-c3ccccc3)cc(N)n2n1,277.8,277.8,5.630494678886369,277.8,5.630494678886369,openadmet_expansion_train,2026
226,E-0011869,COc1ccc(-c2cc3nc(-c4ccccc4)cc(N)n3n2)cc1,932.1,932.1,6.838512376239977,932.1,6.838512376239977,openadmet_expansion_train,2026
227,E-0011870,COc1cccc(-c2cc3nc(-c4ccccc4)cc(N)n3n2)c1,50.4,50.4,3.9396381724611196,50.4,3.9396381724611196,openadmet_expansion_train,2026
228,E-0011871,OCCNc1cc(-c2ccccc2)nc2cc(-c3ccccc3)nn12,41.0,41.0,3.7376696182833684,41.0,3.7376696182833684,openadmet_expansion_train,2026
229,E-0011872,O=C(c1n[nH]c2ccccc12)N1CCC(Nc2ccc(Cl)cc2)CC1,8.9,8.9,2.2925347571405443,8.9,2.2925347571405443,openadmet_expansion_train,2026
230,E-0011873,O=C(c1n[nH]c2ccccc12)N1CCC(NCc2ccc(Cl)cc2)CC1,26.5,26.5,3.3141860046725258,26.5,3.3141860046725258,openadmet_expansion_train,2026
231,E-0011874,O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,48.2,48.2,3.8958936234982624,48.2,3.8958936234982624,openadmet_expansion_train,2026
232,E-0011875,Cc1c2ccncc2cc2c3cc(OCC4(C)CNC4)ccc3n(C)c12,8.1,8.1,2.2082744135228043,8.1,2.2082744135228043,openadmet_expansion_train,2026
233,E-0011877,Cc1c2ccncc2cc2c3cc(OCC4CCN4)ccc3n(C)c12,8.8,8.8,2.2823823856765264,8.8,2.2823823856765264,openadmet_expansion_train,2026
234,E-0011880,Fc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,27.6,27.6,3.353406717825807,27.6,3.353406717825807,openadmet_expansion_train,2026
235,E-0011881,c1cc2ccc(-n3cc(OCCN4CCCCC4)cn3)cc2cn1,10.9,10.9,2.4765384001174837,10.9,2.4765384001174837,openadmet_expansion_train,2026
236,E-0011882,c1cc2ccc(-n3cc(OCCN4CCCCC4)cn3)cc2nn1,5.3,5.3,1.840549633397487,5.3,1.840549633397487,openadmet_expansion_train,2026
237,E-0011883,CNc1cc2ccncc2cc1-n1cc(OCCN2CCCCC2)cn1,11.9,11.9,2.5572273113676265,11.9,2.5572273113676265,openadmet_expansion_train,2026
238,E-0011884,Cc1c2ccncc2cc2c3cc(OCCNC4CCOCC4)ccc3n(C)c12,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
239,E-0011885,Cc1c2ccncc2cc2c3cc(OC[C@H](C)NC4CCOCC4)ccc3n(C)c12,7.4,7.4,2.128231705849268,7.4,2.128231705849268,openadmet_expansion_train,2026
240,E-0011888,Nc1cc(-c2ccccc2)nc2nc(-c3ccccc3)cn12,6.7,6.7,2.0412203288596382,6.7,2.0412203288596382,openadmet_expansion_train,2026
241,E-0011889,COC(=O)c1nn(-c2ccccc2)cc1N,398.8,398.8,5.9909644220663,398.8,5.9909644220663,openadmet_expansion_train,2026
242,E-0011890,COC(=O)c1nn(C(C)C)cc1N,11.1,11.1,2.4932054526026954,11.1,2.4932054526026954,openadmet_expansion_train,2026
243,E-0011891,O=C(c1nn(CCO)c2ccccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,5.2,5.2,1.824549292051046,5.2,1.824549292051046,openadmet_expansion_train,2026
244,E-0011892,CN(C)CCn1nc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c2ccccc21,87.2,87.2,4.4796069630127455,87.2,4.4796069630127455,openadmet_expansion_train,2026
245,E-0011893,CN1CCN(c2cccc(Nc3nc(-c4ccc(F)cc4)cs3)c2)CC1,40.9,40.9,3.735285826928092,40.9,3.735285826928092,openadmet_expansion_train,2026
246,E-0011894,CN(C)CCCOc1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,12.5,12.5,2.6026896854443837,12.5,2.6026896854443837,openadmet_expansion_train,2026
247,E-0011895,O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccccc2Cl)CC1,393.9,393.9,5.978632568292603,393.9,5.978632568292603,openadmet_expansion_train,2026
248,E-0011896,O=C(c1n[nH]c2ccccc12)N1CCC(Oc2cccc(Cl)c2)CC1,36.0,36.0,3.6109179126442243,36.0,3.6109179126442243,openadmet_expansion_train,2026
249,E-0011897,O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
250,E-0011898,O=C(c1n[nH]c2ccccc12)N1CC(NCc2ccc(Cl)cc2)C1,69.5,69.5,4.255612709818223,69.5,4.255612709818223,openadmet_expansion_train,2026
251,E-0011899,O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccccc2Cl)CC1,291.5,291.5,5.678464666671911,291.5,5.678464666671911,openadmet_expansion_train,2026
252,E-0011900,O=C(c1n[nH]c2ccccc12)N1CCN(Cc2cccc(Cl)c2)CC1,72.6,72.6,4.298645025734831,72.6,4.298645025734831,openadmet_expansion_train,2026
253,E-0011901,O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(F)cc2)CC1,21.2,21.2,3.100092288878234,21.2,3.100092288878234,openadmet_expansion_train,2026
254,E-0011908,Cc1ccc2[nH]nc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)c2c1,17.4,17.4,2.91235066461494,17.4,2.91235066461494,openadmet_expansion_train,2026
255,E-0011911,O=C(c1n[nH]c2cc(F)ccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,4.0,4.0,1.6094379124341003,4.0,1.6094379124341003,openadmet_expansion_train,2026
256,E-0011913,COc1ccc2c(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)n[nH]c2c1,14.5,14.5,2.740840023925201,14.5,2.740840023925201,openadmet_expansion_train,2026
257,E-0011920,O=C(c1n[nH]c2ncccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,6.9,6.9,2.066862759472976,6.9,2.066862759472976,openadmet_expansion_train,2026
258,E-0011924,Cc1cc(-c2ccccn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,16.1,16.1,2.8390784635086144,16.1,2.8390784635086144,openadmet_expansion_train,2026
259,E-0011925,Cc1cc(-c2ncccn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,6.1,6.1,1.9600947840472698,6.1,1.9600947840472698,openadmet_expansion_train,2026
260,E-0011927,Cc1cc(-c2ccncn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,17.6,17.6,2.9231615807191558,17.6,2.9231615807191558,openadmet_expansion_train,2026
261,E-0011928,c1cncc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,40.6,40.6,3.728100167267218,40.6,3.728100167267218,openadmet_expansion_train,2026
262,E-0011929,NC(=O)Cc1ccc(Nc2nccc(-c3cccc(C(N)=O)c3)n2)cc1,6.2,6.2,1.9740810260220096,6.2,1.9740810260220096,openadmet_expansion_train,2026
263,E-0011930,c1cc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc(N2CCOCC2)c1,171.8,171.8,5.152134856369956,171.8,5.152134856369956,openadmet_expansion_train,2026
264,E-0011931,CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncccn4)cc3)n2)CC1,12.0,12.0,2.5649493574615367,12.0,2.5649493574615367,openadmet_expansion_train,2026
265,E-0011932,CC(=O)Nc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,5.9,5.9,1.9315214116032138,5.9,1.9315214116032138,openadmet_expansion_train,2026
266,E-0011933,Nc1nc2c(-c3ccccc3)cnn2cc1-c1ccccc1,99.7,99.7,4.612145799724517,99.7,4.612145799724517,openadmet_expansion_train,2026
267,E-0011934,Nc1c(-c2ccccc2)cnc2c(-c3ccccc3)cnn12,104.0,104.0,4.653960350157523,104.0,4.653960350157523,openadmet_expansion_train,2026
268,E-0011937,CN(C)CCOc1ccc(-c2cc3nc(-c4ccccc4)cc(N)n3n2)cc1,39.7,39.7,3.7062280924485496,39.7,3.7062280924485496,openadmet_expansion_train,2026
269,E-0011938,Cn1cc(C(=O)N2CCN(c3ccc(CN4CCC4)cc3)CC2)c2cccnc21,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
270,E-0011939,Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(F)C4)cc3)CC2)c2cccnc21,22.4,22.4,3.152736022363656,22.4,3.152736022363656,openadmet_expansion_train,2026
271,E-0011940,Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(C(F)(F)F)C4)cc3)CC2)c2cccnc21,33.2,33.2,3.5322256440685598,33.2,3.5322256440685598,openadmet_expansion_train,2026
272,E-0011941,Cc1c(N)c(-n2cc(OCCN3CCCCC3)cn2)cc2cnccc12,20.0,20.0,3.044522437723423,20.0,3.044522437723423,openadmet_expansion_train,2026
273,E-0011942,CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,45.1,45.1,3.8308129500026027,45.1,3.8308129500026027,openadmet_expansion_train,2026
274,E-0011943,CC(=O)Nc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,63.5,63.5,4.1666652238017265,63.5,4.1666652238017265,openadmet_expansion_train,2026
275,E-0011944,Fc1cc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc(N2CCOCC2)c1,152.9,152.9,5.0363030408448335,152.9,5.0363030408448335,openadmet_expansion_train,2026
276,E-0011945,NC(=O)Cc1ccc(Nc2nccc(-c3cc(F)cc(N4CCOCC4)c3)n2)cc1,11.2,11.2,2.501435951739211,11.2,2.501435951739211,openadmet_expansion_train,2026
277,E-0011946,CN1CCN(c2cc(F)cc(-c3ccnc(Nc4ccc(CC(N)=O)cc4)n3)c2)CC1,20.2,20.2,3.054001181677967,20.2,3.054001181677967,openadmet_expansion_train,2026
278,E-0011947,CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5ccccc5)cn4)cc3)n2)CC1,50.4,50.4,3.9396381724611196,50.4,3.9396381724611196,openadmet_expansion_train,2026
279,E-0011948,CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5cccc(F)c5)cn4)cc3)n2)CC1,61.9,61.9,4.141546163706395,61.9,4.141546163706395,openadmet_expansion_train,2026
280,E-0011949,Cn1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,41.6,41.6,3.751854253275325,41.6,3.751854253275325,openadmet_expansion_train,2026
281,E-0011950,CN(c1ccc(Cl)cc1)C1CCN(C(=O)c2n[nH]c3ccccc23)CC1,25.5,25.5,3.2771447329921766,25.5,3.2771447329921766,openadmet_expansion_train,2026
282,E-0011951,O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,22.3,22.3,3.1484533605716547,22.3,3.1484533605716547,openadmet_expansion_train,2026
283,E-0011952,O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(Cl)cc2F)CC1,30.2,30.2,3.4404180948154366,30.2,3.4404180948154366,openadmet_expansion_train,2026
284,E-0011953,CCCn1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,121.7,121.7,4.809742351716865,121.7,4.809742351716865,openadmet_expansion_train,2026
285,E-0011954,CC(C)n1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,112.3,112.3,4.730039168033961,112.3,4.730039168033961,openadmet_expansion_train,2026
286,E-0011955,O=C(c1noc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,96.7,96.7,4.581901559048737,96.7,4.581901559048737,openadmet_expansion_train,2026
287,E-0011956,O=C(c1nsc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,73.0,73.0,4.30406509320417,73.0,4.30406509320417,openadmet_expansion_train,2026
288,E-0011971,COc1ccc2[nH]c3c(=O)n(CC4CCC(=O)NC4)cnc3c2c1,3.4,3.4,1.4816045409242156,3.4,1.4816045409242156,openadmet_expansion_train,2026
289,E-0011983,COc1ccc2[nH]c3c(=O)n(CC4CC5(CNC5)C4)cnc3c2c1,0.4,0.4,0.33647223662121295,0.4,0.33647223662121295,openadmet_expansion_train,2026
290,E-0011988,COc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)cnc3c2c1,1.9,1.9,1.0647107369924282,1.9,1.0647107369924282,openadmet_expansion_train,2026
291,E-0011989,COc1ccc2[nH]c3c(=O)n(C[C@H]4CCCN(C)C4)cnc3c2c1,1.5,1.5,0.9162907318741551,1.5,0.9162907318741551,openadmet_expansion_train,2026
292,E-0011991,COc1ccc2[nH]c3c(=O)n(CCCN4CCCC4)cnc3c2c1,0.3,0.3,0.262364264467491,0.3,0.262364264467491,openadmet_expansion_train,2026
293,E-0012036,COc1ccc2[nH]c3c(=O)n(CCCN4CCC(OC)CC4)cnc3c2c1,3.6,3.6,1.5260563034950492,3.6,1.5260563034950492,openadmet_expansion_train,2026
294,E-0012037,COc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)cnc3c2cc1OC,1.5,1.5,0.9162907318741551,1.5,0.9162907318741551,openadmet_expansion_train,2026
295,E-0012055,COc1ccc2[nH]c3c(=O)n(CCCN(C)C4CCCCC4)cnc3c2c1,55.2,55.2,4.028916756899646,55.2,4.028916756899646,openadmet_expansion_train,2026
